"","ORF","AVGEXP_stressed","SD_stressed","CV_stressed","AVGEXP_unstressed","SD_unstressed","CV_unstressed","DM_stressed","FF_stressed","DM_unstressed","FF_unstressed"
"4350","YLR150W",299.709625,438.69853126929,1.46374522095942,647.242409638554,225.34930338385,0.348168321525305,0.408101446821402,642.14287858734,-0.188341896965779,78.4594887160517
"4351","YLR151C",32.299125,77.297426393592,2.3931740068374,9.07831325301205,47.3982802975907,5.22104481048444,0.0283434909370833,184.986191640572,0.340856434479627,247.468545373623
"4352","YLR152C",26.21625,71.0852019241342,2.71149389878927,8.50096385542169,31.7831459253692,3.73876968140486,0.0808266044765461,192.747091311493,0,118.829862365437
"4353","YLR153C",229.663875,252.901178135879,1.10117961797814,301.710120481928,339.732078062434,1.12602148552317,0.0480178282942487,278.489622725889,0.201792215309361,382.545619219734
"4354","YLR154C",8.162375,20.542068119895,2.51667781986186,13.3327710843373,23.1841309958412,1.73888315108603,-0.305397270409568,51.6977672114312,-0.497299565418659,40.3144947612396
"4355","YLR154C-G",2.674,2.75352505947641,1.02974011199567,2.74409638554217,2.6717013105951,0.973617881890556,-1.16642595014088,2.83541520312811,-1.31963663681448,2.60121617106582
"4356","YLR154C-H",1.935,8.72781194033322,4.51049712678719,1.55481927710843,8.28013953008479,5.32546750094566,0.0957013019989221,39.366770680012,0.144370824332465,44.095613970762
"4357","YLR154W-A",2.0625,1.95741854026474,0.949051413461693,2.43397590361446,2.47934046096205,1.0186380470243,-1.21388841639491,1.85769083237438,-1.3108805183526,2.52555052506272
"4358","YLR154W-B",3.276,2.74208531937542,0.837022380761727,1.79180722891566,2.13824417630636,1.19334498812149,-1.32561425604197,2.29518678227539,-1.1543727501297,2.55166297117517
"4359","YLR154W-C",265.982125,77.3059337905227,0.290643342256638,286.636144578313,117.056619006561,0.408380524301181,-1.05185393390593,22.4684549731479,-0.721342265259305,47.8036434428229
"4360","YLR154W-E",0.8,1.11831699950971,1.39789624938714,0.463614457831325,0.893358391351522,1.92694247614803,-1.06652574575581,1.56329113924051,-0.670893558645686,1.72145023071853
"4361","YLR154W-F",0.725,1.24244552640184,1.71371796745082,0.451084337349397,0.815228550997477,1.8072641488459,-0.850474610437667,2.12920122217373,-0.719043939690709,1.47333333333333
"4362","YLR155C",0.1875,0.505507640578799,2.69604074975359,0.0626506024096386,0.248954322078047,3.97369398701498,-0.393585766502195,1.36286919831224,-0.102442501608018,0.989268292682926
"4363","YLR156C-A",0,0,NA,0.0250602409638554,0.160451903696844,NA,NA,NA,NA,1.02731707317073
"4364","YLR156W",0.0125,0.111803398874989,NA,0,0,NA,NA,0.999999999999999,NA,NA
"4365","YLR157C",0.1375,0.381328457376398,2.77329787182835,0.0751807228915663,0.270961978458607,3.60414170065134,-0.369045633988293,1.05753739930955,-0.187227625173642,0.976585365853657
"4366","YLR157C-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"4367","YLR157C-B",5.122375,2.86806389233335,0.559909005555695,5.71987951807229,3.13790379540379,0.548596134846792,-1.59930188376907,1.60585480182656,-1.70687462708021,1.7214418936796
"4368","YLR157C-C",0.0125,0.111803398874989,NA,0.0125301204819277,0.114154830389278,NA,NA,0.999999999999998,NA,1.03999999999999
"4369","YLR157W-D",0,0,NA,0,0,NA,NA,NA,NA,NA
"4370","YLR157W-E",0.025,0.157109975188711,NA,0.0501204819277108,0.224094350642779,4.47111324599775,NA,0.9873417721519,-4.44089209850063e-16,1.00195121951219
"4371","YLR158C",0.1625,0.371236387893486,2.28453161780607,0.100240963855422,0.308789832637869,3.08047549386335,-0.512602987459855,0.848101265822786,-0.269685866570154,0.95121951219512
"4372","YLR159C-A",0.05,0.219320007803175,4.3864001560635,0.0250602409638554,0.160451903696844,NA,0,0.962025316455695,NA,1.02731707317073
"4373","YLR159W",0.0125,0.111803398874989,NA,0.0125301204819277,0.114154830389278,NA,NA,1,NA,1.03999999999999
"4374","YLR160C",0.1625,0.43410755244364,2.67143109196086,0.137831325301205,0.354772507640446,2.57396137536338,-0.376709380984741,1.15968841285297,-0.425717331696866,0.913170731707316
"4375","YLR161W",0,0,NA,0,0,NA,NA,NA,NA,NA
"4376","YLR162W",0.1,0.301892763255976,3.01892763255976,0.100240963855422,0.308789832637869,3.08047549386335,-0.275162434316274,0.91139240506329,-0.269685866570153,0.951219512195121
"4377","YLR162W-A",0.575,2.26573261966135,3.94040455593278,0.100240963855422,0.308789832637869,3.08047549386335,-0.0205298428810481,8.92790313703907,-0.269685866570153,0.95121951219512
"4378","YLR163C",144.71525,179.364245523149,1.23942877839861,96.669156626506,190.467004070322,1.97029756663975,-0.0238935779335444,222.309207717145,0.161863653938353,375.276674644918
"4379","YLR163W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"4380","YLR164W",26.676,58.8870412470812,2.20749142476688,3.28963855421687,15.1564662563527,4.60733482008964,-0.0334558138859057,129.992638582825,0.0440645770431587,69.8309147324076
"4381","YLR165C",8.586625,25.9732240870834,3.02484667574086,5.10879518072289,17.5357245392392,3.43245793164835,-0.0417946375899675,78.5650205380866,-0.052083817351348,60.190636781912
"4382","YLR166C",65.951875,123.740468387238,1.87622366137791,33.5121686746988,92.3862648703957,2.7567975611243,-0.0298516341125549,232.164794658121,0.13311995938042,254.69022967609
"4383","YLR167W",309.2665,200.978857286538,0.649856538896188,981.173373493976,259.525328094633,0.264505066184643,-0.269044469260229,130.60742458754,-0.209398429096961,68.6457640842621
"4384","YLR168C",29.7585,66.490824628266,2.23434731684279,12.7360240963855,35.7009794543429,2.80314949030873,-0.0223128412845821,148.56359560283,-0.0780979969634517,100.075182360964
"4385","YLR169W",14.369875,23.5213783983067,1.63685337543345,5.57807228915663,10.7545339795205,1.92800190137847,-0.453100889939237,38.5010476261157,-0.549723331841046,20.734761960955
"4386","YLR170C",11.581125,18.4496392880076,1.59307833116451,4.7921686746988,7.84241237278813,1.63650591311481,-0.567934989854199,29.3917205675264,-0.733957422031343,12.8341542211525
"4387","YLR171W",0.0625,0.290949993528402,4.65519989645443,0.0501204819277108,0.27676482037081,NA,0.0516601723963621,1.35443037974684,NA,1.52829268292683
"4388","YLR172C",40.532875,73.5298187716506,1.81407854171831,145.377951807229,152.354049068953,1.04798593717275,-0.162819510438844,133.388866410087,-0.151658878954438,159.664900895589
"4389","YLR173W",52.38325,121.406751274905,2.31766359045887,13.0678313253012,42.5705205182027,3.25765763717657,0.153343153802428,281.380007065743,0.0741957818306023,138.680181284705
"4390","YLR174W",24.04125,64.0394661813906,2.66373280014103,3.20927710843374,15.8305586533114,4.93274906417708,0.0575110531353228,170.584026570892,0.0958689279204825,78.0881733825222
"4391","YLR175W",95.468,135.151377345852,1.41567202985139,343.934578313253,268.116603789403,0.779556987565248,-0.104102571832767,191.330024704414,-0.079780121869897,209.012171966292
"4392","YLR176C",42.406,88.3139983972609,2.082582615603,8.08939759036145,40.7416126442264,5.0364210918215,0.024716486000817,183.921197776527,0.253579190765747,205.191917236204
"4393","YLR177W",350.120375,309.466770165339,0.88388677798411,36.1295180722892,126.171156727712,3.49219041547314,0.00790702968495736,273.53358637459,0.368303154499255,440.613704233674
"4394","YLR178C",474.08025,385.646749591933,0.813463015158156,14.9339759036145,33.7209251435366,2.25800050577121,-0.0223971013077143,313.709367708996,-0.220526426646442,76.1418660291788
"4395","YLR179C",82.06375,88.2653665665451,1.0755707186979,226.066987951807,184.810823459142,0.817504692452221,-0.369912940296679,94.9356437541129,-0.192098656539761,151.083715393808
"4396","YLR180W",60.61825,125.242992322975,2.06609383020748,423.143614457831,384.698061876021,0.909143016063067,0.0564751292273217,258.76377371522,0.159143828100098,349.745556247582
"4397","YLR181C",11.917,33.6523035267755,2.82389053677734,27.084578313253,63.6872324820482,2.35142049270469,-0.0389825693664189,95.03042147002,-0.0230957997475107,149.755463581936
"4398","YLR182W",21.10725,54.2653920759069,2.57093615112849,40.9036144578313,90.659116267401,2.21640843893793,0,139.512858243111,-0.00990129393777905,200.937630361723
"4399","YLR183C",5.966375,32.8208683708565,5.5009730985492,28.0578313253012,66.0523841826706,2.35415144587842,0.408218063824683,180.546713979106,7.31727405621774e-05,155.49731572735
"4400","YLR184W",0,0,NA,0,0,NA,NA,NA,NA,NA
"4401","YLR185W",31.398875,31.9117880681371,1.01633539635216,152.19578313253,111.658820226797,0.733652522616649,-0.728876273569349,32.4330797745364,-0.461388958466429,81.9187751317886
"4402","YLR186W",14.5665,34.273664802401,2.35291008838094,56.4557831325301,83.0963389924754,1.47188355880932,-0.135898209165853,80.6428516793561,-0.250674368105301,122.30813516027
"4403","YLR187W",44.103,122.954580750759,2.78789607851527,22.8271084337349,59.8512890325176,2.6219391389961,0.245957222948824,342.784593510531,-0.0124753804127219,156.926437233726
"4404","YLR188W",57.839375,286.102199662119,4.94649535307253,38.3074698795181,88.2623384291615,2.30405032508693,0.803901889667278,1415.2032011325,0.0294457575280502,203.360869550642
"4405","YLR189C",67.36125,144.049808741344,2.1384669782901,40.4502409638554,127.745154220309,3.15808141500211,0.168568011267591,308.045759222368,0.26596752703421,403.429597399737
"4406","YLR190W",51.023625,86.9625868666586,1.70435924273625,64.448313253012,119.805133087833,1.85893357080581,-0.128056623608205,148.215488698444,-0.0741120845276448,222.70978385183
"4407","YLR191W",13.491625,37.0061944333631,2.74290120229128,12.2778313253012,34.8638185169232,2.83957464418643,-0.0236342336844957,101.504335203496,-0.08328553745815,98.9984150601726
"4408","YLR192C",128.5445,133.480259744724,1.0383972845569,158.22265060241,139.347118780407,0.880702720184898,-0.266715769991628,138.605539260871,-0.26644824900854,122.723386559832
"4409","YLR193C",28.343375,87.8822572917482,3.1006278289635,19.0186746987952,55.8539164024372,2.93679329853491,0.201352451270628,272.490172630925,0.0670754615050033,164.031407387607
"4410","YLR194C",44.264,106.483640350424,2.40564884218381,39.1265060240964,113.748651221526,2.90720186339852,0.119173564324127,256.162246120515,0.201966455221275,330.690290790289
"4411","YLR195C",103.3845,157.986066625662,1.52814074281601,60.4075903614458,111.897302269083,1.85237155793752,0.0182690843010412,241.424945207919,-0.0846654159707594,207.275380133186
"4412","YLR196W",21.38775,64.5905829436459,3.01998026644439,135.862168674699,170.817171853762,1.25728282950317,0.140508113684533,195.06228588795,-0.02787777830456,214.765497156026
"4413","YLR197W",78.458625,157.222639637366,2.00389236540108,369.151325301205,259.887364222212,0.704013087343407,0.139457587637579,315.057247237523,-0.144366870102917,182.96410564762
"4414","YLR198C",0.1,0.301892763255976,3.01892763255976,1.02746987951807,1.28398659229902,1.24965862055369,-0.275162434316274,0.91139240506329,-1.11661271371436,1.60454491374182
"4415","YLR199C",38.963375,59.0282615629897,1.51496787850102,63.9207228915663,162.483320365606,2.54195060718007,-0.316586276738555,89.425920191686,0.22486931430319,413.024574859984
"4416","YLR200W",15.81075,25.6183747236434,1.62031369312926,25.1330120481928,28.3273482325843,1.12709722886642,-0.448800454534734,41.509803360436,-0.734926095140335,31.9276756940797
"4417","YLR201C",101.3105,125.991718915133,1.24361955488457,31.2951807228916,77.3581399750134,2.47188666715154,-0.154760775329695,156.685765396379,0.0497191192976716,191.220554799878
"4418","YLR202C",1.8,6.80915244079799,3.78286246711,0.92722891566265,5.33277448340552,5.75130304213433,-0.0631535562348338,25.7580872011252,0.213101051723809,30.6704021094265
"4419","YLR203C",248.619125,249.339588016803,1.00289785838802,112.067710843374,150.431950804158,1.34233089684863,0.0198896599017671,250.062138833403,-0.0452075062604972,201.929455437634
"4420","YLR204W",27.868125,33.9009723953645,1.21647841020393,25.3815662650602,30.9208289369972,1.2182395922336,-0.571001634722743,41.2398010038804,-0.655864909315595,37.6689780357325
"4421","YLR205C",68.978,134.588490803296,1.95117995307628,8.91409638554216,33.3926571465595,3.74605071588852,0.11835356562004,262.606365170183,0.0436846425753317,125.090587209289
"4422","YLR206W",68.924,83.3658530951281,1.20953300875063,23.7868674698795,43.7129560781695,1.83769284179692,-0.312171053270278,100.833751121213,-0.369631841379144,80.3309864786352
"4423","YLR207W",40.590625,98.6729293971096,2.43092904820041,33.1506024096386,80.3515217174858,2.42383292842134,0.0980079859050585,239.866890342461,0.0213155699632044,194.758664187605
"4424","YLR208W",162.225375,178.774900292354,1.10201563899824,164.735180722892,152.05521524699,0.923028187298794,-0.0737213325381982,197.012735982525,-0.211579913701304,140.351249698757
"4425","YLR209C",47.119,111.955184960294,2.37600935843915,49.6656626506024,152.297359938945,3.06645178602279,0.144689701419726,266.006567191444,0.340056519630138,467.012511391334
"4426","YLR210W",25.416625,77.0912552289103,3.03310353868424,10.9251807228916,38.4839312162516,3.52249836340154,0.195967571359908,233.825759036418,0.116945431000189,135.559584726503
"4427","YLR211C",15.70375,36.8167533196506,2.34445615344428,17.1618072289157,44.4934940748282,2.59258791812216,-0.142770625731796,86.3152638700948,-0.170247340115102,115.35329517344
"4428","YLR212C",34.520625,120.442237054503,3.48899352356751,47.3471084337349,157.335923398113,3.32303130228774,0.368751119084493,420.222185047143,0.388159482110973,522.832198426275
"4429","YLR213C",3.185875,13.7299749410883,4.30964019024232,12.8075903614458,70.9421675078243,5.53907218342795,0.100568862106846,59.1712518171339,0.513483534486124,392.953786674676
"4430","YLR214W",19.14125,80.2229101936393,4.191100904781,208.012289156626,249.117041604677,1.1976073270224,0.385585140537942,336.222311496726,0.0883792036658344,298.344394311905
"4431","YLR215C",20.195625,44.3444766541563,2.19574668544085,18.2004819277108,40.8603932476216,2.24501710503667,-0.175440498985797,97.3692376309726,-0.186468193530812,91.7322817594352
"4432","YLR216C",223.02275,233.022751743937,1.04483848281817,163.246746987952,168.956098122996,1.03497375133279,0,243.471138394251,-0.0807343936014933,174.865126684909
"4433","YLR217W",0.1,0.376526429216774,3.76526429216774,0.0125301204819277,0.114154830389278,NA,-0.0832769080773603,1.41772151898734,NA,1.04
"4434","YLR218C",16.98775,21.9127659442872,1.28991573011654,9.34578313253012,28.6879169397612,3.06961081088073,-0.640972482684372,28.2656214818981,-0.102798856586128,88.0607399799395
"4435","YLR219W",138.424,281.968434415241,2.03699094387708,26.0160240963855,99.4469789353366,3.82252793766258,0.374366738281178,574.367147363046,0.356709277427193,380.138855296466
"4436","YLR220W",52.237875,80.5348503490487,1.5416946104536,34.0701204819277,53.2757750855012,1.56370961804379,-0.21513104441005,124.160144736815,-0.343540418763296,83.3078419099362
"4437","YLR221C",7.65375,25.0490599320815,3.27278261402339,47.0568674698795,92.0310555740158,1.95574122380593,-0.0761653653097376,81.9801278433464,-0.0717332857655048,179.988929256478
"4438","YLR222C",21.28075,137.552269823539,6.46369464532682,66.0579518072289,157.050915720605,2.37747177173935,0.805491142847946,889.095869910957,0.194336365939164,373.384118851554
"4439","YLR222C-A",0.25,1.48835139446897,5.95340557787587,0.426024096385542,1.59995650837158,3.75555402134731,0.292565012846938,8.86075949367089,-0.0832436753557098,6.00872309899568
"4440","YLR223C",21.686875,63.3396452047825,2.92064417786253,58.7337349397591,95.9988096688251,1.63447479999846,0.146588141060034,184.992565995226,-0.16198179830757,156.907635233543
"4441","YLR224W",84.46575,133.063705013183,1.57535693477159,40.9822891566265,88.9221271171429,2.16976964798866,-0.0256626897861282,209.622830458919,-0.0283736245796377,192.940532453366
"4442","YLR225C",59.486125,90.5441770837951,1.52210582020253,39.7810843373494,184.72524080448,4.64354463639008,-0.213593206536165,137.817818924693,0.613000035028845,857.77990114351
"4443","YLR226W",22.37275,51.8557344942361,2.31780780164424,13.6640963855422,35.3233781163633,2.5851236056662,-0.071836563201895,120.191625970733,-0.0892837854955884,91.3152986004836
"4444","YLR227C",19.286375,43.30622141535,2.24543085029457,10.2757831325301,23.9377786996694,2.32953327166758,-0.168220966499412,97.2411255757142,-0.292030951063756,55.7638519306953
"4445","YLR227W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"4446","YLR227W-B",159.018375,165.334812406609,1.03972143097682,224.921204819277,179.976428710022,0.800175460800292,-0.125444870340515,171.902147745683,-0.205511656761776,144.012721776233
"4447","YLR228C",12.676625,37.5414953184296,2.96147399788426,27.4377108433735,104.609656147652,3.81262331776911,-0.00306169970163073,111.178162227223,0.418779002961305,398.837214292347
"4448","YLR229C",28.364375,37.6294287891384,1.32664403108259,76.7046987951807,68.0761472022027,0.887509478187011,-0.536038015258586,49.920857096158,-0.581923529346413,60.4182258804091
"4449","YLR230W",12.43375,17.7985363055576,1.43146969382187,22.5598795180723,22.1557712293162,0.982087302885089,-0.634780487904157,25.4780653157939,-0.865420401055542,21.7589016099382
"4450","YLR231C",77.47375,179.768154699289,2.32037502637072,76.5226506024096,158.984450996763,2.07761296485667,0.261285598785967,417.129536700977,0.154190055917332,330.308156601495
"4451","YLR232W",0.1375,0.867759372818251,NA,0.100240963855422,0.576867013257324,NA,NA,5.47640966628309,NA,3.31975609756098
"4452","YLR233C",5.924,38.4602313624826,6.49227403147917,4.09915662650602,19.493395579818,4.75546492997352,0.55213270681326,249.694361319327,0.14281886909363,92.7001590459252
"4453","YLR234W",3.25275,14.3276754388496,4.40478839100747,3.1478313253012,13.385489053102,4.2522891698529,0.116761701755988,63.1103784431674,-0.0330635371370624,56.9189701336903
"4454","YLR235C",0.425,2.38016593400917,5.60039043296274,0.338313253012048,1.91565872213718,5.66238155047671,0.217711970331492,13.3298585256888,0.273406558302026,10.8471906052394
"4455","YLR236C",0.53425,2.97975607488646,5.57745638724654,0.861084337349398,4.27440054620362,4.96397432957746,0.240862260419051,16.6194595523122,0.063077933446352,21.2180145856866
"4456","YLR237W",26.762375,69.5098562584673,2.59729774575191,39.1572289156626,95.3913654796969,2.43611123977011,0.121848392996436,180.537792967657,0.0868266277787885,232.383977622108
"4457","YLR238W",32.732375,89.0164706597512,2.71952373329926,6.75807228915663,30.7172554373673,4.5452688463622,0.129803829111972,242.08240461373,0.198840536170254,139.618184185215
"4458","YLR239C",43.814,91.8775158181336,2.09698990774943,7.44156626506024,19.8627738269926,2.66916575348561,0.0335493386768949,192.666223419715,-0.257987671212094,53.017035668239
"4459","YLR240W",20.456375,66.7092968345597,3.26105171784149,16.9578313253012,57.6269251103902,3.39824851450258,0.170296860482383,217.542467038339,0.0618153506681927,195.830612651735
"4460","YLR241W",58.461875,107.061144071309,1.83129850131062,51.2149397590361,98.2654456967663,1.91868712838677,-0.0529646197719932,196.060912686389,-0.00499155615761426,188.540645823574
"4461","YLR242C",13.4215,41.666950844263,3.10449285432053,23.3675903614458,73.9994455416005,3.16675551038811,0.11061163244854,129.354751157339,0.120409050622872,234.338151934528
"4462","YLR243W",26.48775,62.7954437187559,2.37073529155009,31.5765060240964,69.1059276415868,2.18852356840403,-0.0792773475716158,148.871374572602,-0.0384702374818159,151.239951360036
"4463","YLR244C",126.90325,180.725268474702,1.42411851922391,165.436746987952,204.399409848967,1.23551395666558,0.0214256569454081,257.374201726537,0.0731022467271114,252.538323602607
"4464","YLR245C",9.65275,21.1967791304795,2.19593163921985,7.45746987951807,14.5039410828594,1.94488765186896,-0.334649239574741,46.5466779421749,-0.532949721307168,28.2085359154882
"4465","YLR246W",29.113375,77.6140208517055,2.66592316595742,14.2180722891566,50.5166850354447,3.5529911515481,0.0840915478459847,206.913016191664,0.147887308700416,179.485334936477
"4466","YLR247C",132.749,514.939987550718,3.87904984256543,39.164578313253,81.686818999736,2.0857321211625,0.89987891301056,1997.47787763926,-0.0480505442684556,170.376822263336
"4467","YLR248W",162.719375,241.30312214688,1.4829403207017,100.229397590361,225.565210826046,2.25048953948554,0.198979105987871,357.838129342817,0.326041704597712,507.632147435868
"4468","YLR249W",356.3535,440.104438226983,1.2350220728209,1845.2334939759,896.293225584065,0.485734314118064,0.298463194074575,543.538695556767,0.396309955550898,435.360375177743
"4469","YLR250W",82.4315,94.7814283616705,1.14982049776688,74.6924096385542,95.799561134877,1.28258763639388,-0.293936727933177,108.981629137872,-0.251570905180711,122.871332683553
"4470","YLR251W",81.048625,89.4229964723026,1.10332527507163,5.19301204819277,17.2957368027105,3.33057898618387,-0.347783746986571,98.6626521805329,-0.0782547885612503,57.6048175456745
"4471","YLR252W",24.77625,28.9818333921812,1.16974253134277,0.853855421686747,2.72559137969838,3.19209940052159,-0.625610799063042,33.9012831551244,-0.33185577308108,8.700358609202
"4472","YLR253W",17.715,58.423818686161,3.29798581350048,22.1155421686747,75.3544059801224,3.4073053875594,0.179230207721268,192.680925197483,0.257347890019549,256.755473472409
"4473","YLR254C",34.8765,76.5841263768896,2.19586616710076,15.3816867469879,42.8334304651504,2.78470308033922,-0.0222237278763803,168.16849204798,-0.0359158924600691,119.2783857578
"4474","YLR255C",1.275,5.05407468148977,3.96398014234492,1.14024096385542,6.61874757438471,5.80469197668989,-0.0750841833623792,20.0342516753536,0.284236111416247,38.4197909407666
"4475","YLR256W",268.936875,295.170685886262,1.09754635129996,114.602048192771,141.921569062866,1.23838597390634,0.102271048610385,323.963509305172,-0.0867131212181613,175.753680522234
"4476","YLR256W-A",183.0315,96.2434292098736,0.525829866497699,181.181445783133,99.2463363350658,0.547773177910612,-0.658834501819352,50.6076695327085,-0.589867943065472,54.3644810502445
"4477","YLR257W",240.7365,294.804557717289,1.22459434991075,97.4069879518072,130.014466125091,1.33475501972627,0.180119660194618,361.015995708528,-0.17620711195531,173.537461297497
"4478","YLR258W",700.693625,664.159143833258,0.947859549647333,82.6997590361446,206.731259987547,2.49978068131001,0.19824208917675,629.52958696795,0.323457067727932,516.782809939747
"4479","YLR259C",380.98175,321.821092364328,0.844715245190428,579.204939759036,365.116971291806,0.630376134988944,0,271.847182943985,0.260829672368092,230.161025181798
"4480","YLR260W",43.821,99.2206424087246,2.26422588276681,14.4573493975904,37.4342848294649,2.589291010405,0.07590308753629,224.657946646585,-0.131086179467291,96.9282571898738
"4481","YLR261C",1.275,2.61918433529954,2.05426222376434,0.914698795180723,1.87592470683933,2.05086605199769,-0.646035363988866,5.38049143708117,-0.68255685900451,3.84727029736051
"4482","YLR262C",29.647625,40.8240657878724,1.37697592262019,20.0278313253012,33.1134343103348,1.6533709402926,-0.46300760347945,56.2137556533628,-0.410630324694864,54.7487900219955
"4483","YLR262C-A",12.933,16.6470948847319,1.28717968644026,38.6673493975904,27.9141824729389,0.721905765660742,-0.721399930734407,21.4278023738704,-0.969069455803863,20.1514092709206
"4484","YLR263W",12.60425,31.5982472985729,2.50695180582525,2.06481927710843,10.4721308849641,5.07169368334707,-0.15662552905787,79.2152831260704,0.102048357668794,53.1114400604563
"4485","YLR264C-A",29.77125,34.0143504106834,1.14252342144463,173.741445783133,94.4761610676436,0.54377446119316,-0.604883983131195,38.8621920094306,-0.596231855409656,51.3737235801561
"4486","YLR264W",34.480875,71.6948605963743,2.0792645371202,178.788915662651,109.514225649189,0.61253364193912,-0.0755687536359188,149.072581131817,-0.519860122742843,67.0811474810405
"4487","YLR265C",28.407125,58.3944331314524,2.05562629556678,21.15,53.9174978159383,2.54929067687652,-0.166872704093362,120.03713225973,-0.070049590765492,137.451374502681
"4488","YLR266C",65.545875,133.358069631851,2.03457608326765,39.8471084337349,97.7926230886628,2.45419622483499,0.0631719924541428,271.327138983705,0.0906098638908306,240.002286400908
"4489","YLR267W",47.795125,93.7973790893691,1.96248841465252,7.50192771084337,37.7720661871109,5.03498135985965,-0.0241421521530357,184.076269787657,0.297912260622137,190.181649175488
"4490","YLR268W",24.890625,42.3367151115893,1.70091008609022,36.7733734939759,77.0409918172662,2.09502105728447,-0.306444187225695,72.0109457452303,-0.0875736172702368,161.402500131253
"4491","YLR269C",0.8375,2.13140323421812,2.54495908563357,0.476144578313253,1.72885541674628,3.63094634589931,-0.541389592590456,5.42433402607217,-0.120591396005337,6.27738125802313
"4492","YLR270W",524.743125,487.187996081137,0.928431403615125,32.9249397590361,64.4807667367545,1.95841715151682,0.130356111726417,452.32063502605,-0.163879384473979,126.280239520215
"4493","YLR271W",11.6815,31.5111978931019,2.69753010256404,11.6185542168675,52.5297390830006,4.52119412643782,-0.105179013215406,85.002404884495,0.316551013220879,237.497147805374
"4494","YLR272C",15.1465,53.1823029502165,3.51119419999449,12.3028915662651,37.7634285768432,3.06947585235911,0.238005449292035,186.73339366115,0,115.913932118908
"4495","YLR273C",4.843125,16.1978917673164,3.34451243098545,6.7389156626506,28.2702899297533,4.19507994237664,-0.0793619479358669,54.1740503715465,0.129201866211297,118.596126249481
"4496","YLR274W",72.311375,168.54213125194,2.33078310641915,39.2346987951807,106.476210034269,2.71382763991928,0.254568785548032,392.835152241901,0.181134046112941,288.958081784851
"4497","YLR275W",17.004625,36.3288341018449,2.13640901236251,12.3331325301205,28.6179846628855,2.32041491429639,-0.195139197593912,77.6132485838039,-0.238576873297722,66.4055984288648
"4498","YLR276C",15.621625,64.2154430821539,4.11067626333072,100.844337349398,185.117591047162,1.83567660726235,0.352787184603429,263.968897617075,0.12961140770145,339.816031478033
"4499","YLR277C",108.280875,205.864464330074,1.90120798645258,46.5642168674699,137.143452722629,2.94525414467861,0.255944221061684,391.39116371112,0.291942476434263,403.92232254686
"4500","YLR278C",16.904625,60.0779088686916,3.55393325014259,34.1381927710843,75.0855136582832,2.19945777920271,0.228134618384861,213.512877927479,-0.045857294148354,165.147417121142
"4501","YLR279W",1.568875,6.31987341520203,4.02828358868745,0.175421686746988,0.841133528457094,4.79492327348481,-0.044872814036691,25.4582423610404,0.140932462217759,4.03317073170732
"4502","YLR280C",0.0375,0.191182198207345,NA,0,0,NA,NA,0.974683544303799,NA,NA
"4503","YLR281C",0.4875,1.59106484524426,3.26372275947541,0.250602409638554,1.09667496284928,4.37615489983125,-0.205128763183026,5.19279454722491,0.0085512054477006,4.79921951219511
"4504","YLR282C",0.25,1.59508739493119,NA,0.0626506024096386,0.570774151946389,NA,NA,10.1772151898734,NA,5.19999999999999
"4505","YLR283W",18.737625,46.5888302537696,2.48637862342584,8.79168674698795,35.7162610987808,4.0625038319316,-0.0761865082069418,115.837471633388,0.0986757663988402,145.097447576067
"4506","YLR284C",34.32025,83.1503628857865,2.42277847293614,2.69156626506024,22.5994606282457,8.39639763717275,0.0516531621153048,201.454909216511,0.530346185429226,189.754057820381
"4507","YLR285C-A",3.4935,6.31800322967048,1.80850242727078,3.87481927710844,7.16001198415774,1.84783120762754,-0.650782786707405,11.4261241763637,-0.665124217431074,13.2304935913138
"4508","YLR285W",45.437375,61.6222652253483,1.35620214031617,69.2751807228916,90.3777748467367,1.30461983503526,-0.355301671694489,83.5722479897478,-0.297959997153826,117.908637711403
"4509","YLR286C",503.869625,1021.84734253294,2.0279994900128,423.899518072289,845.49158169628,1.99455660044439,0.793126051229534,2072.30588952773,0.84157214433576,1686.38081489248
"4510","YLR286W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"4511","YLR287C",25.913875,69.5294881890575,2.68309884913227,69.6340963855422,116.020996281436,1.66615210512769,0.0715756599653871,186.554489740816,-0.0725413557949371,193.308627193326
"4512","YLR287C-A",111.613625,94.2840469511033,0.844735998415097,225.243614457831,78.2322972662625,0.347323041563554,-0.404051216598518,79.6451285358562,-0.930414922893467,27.1718794350224
"4513","YLR288C",7.083875,32.2482551973795,4.55234673076241,14.259156626506,56.6298525558698,3.97147279037541,0.246391706509154,146.805239120583,0.249477787524904,224.903918548608
"4514","YLR289W",13.517875,50.6950700095711,3.75022479565546,14.4578313253012,54.1881469139812,3.7480134948837,0.239755450902275,190.117908567383,0.190154385296039,203.097905896342
"4515","YLR290C",19.3545,44.5463972004954,2.30160413343126,15.144578313253,40.3224146435437,2.66249834161824,-0.135009835837851,102.528171926131,-0.0748949910231406,107.358362118478
"4516","YLR291C",37.8505,86.374866083173,2.28200066269067,112.159759036145,158.598986355878,1.41404535564995,0.0181809905428263,197.107501641618,0,224.266160067319
