"","ORF","AVGEXP_glu6hr","SD_glu6hr","CV_glu6hr","AVGEXP_glu12hr","SD_glu12hr","CV_glu12hr","AVGEXP_lag1hr","SD_lag1hr","CV_lag1hr","AVGEXP_lag3hr","SD_lag3hr","CV_lag3hr","AVGEXP_glumal","SD_glumal","CV_glumal","DM_glu6hr","FF_glu6hr","DM_glu12hr","FF_glu12hr","DM_lag1hr","FF_lag1hr","DM_lag3hr","FF_lag3hr","DM_glumal","FF_glumal"
"3450","YMR138W",0.152802359882006,0.398805913084099,2.60994603350405,0.10492700729927,0.335064083232863,3.19330639324537,0.0307167235494881,0.177500912188317,5.77864080790854,0.0224642614023145,0.152764443016757,6.80033232701869,0.113702623906706,0.335559659615081,2.95120418584546,-0.00865517652417302,1.0408619109918,-0.00700866639410269,1.0699622791344,-0.00947462555221845,1.0257140146124,0.0124577437008289,1.03884898026586,-0.0219578127799673,0.990305072056903
"3451","YMR139W",0.211209439528024,0.484948798188832,2.29605646069852,0.125912408759124,0.368415201039936,2.92596420536065,0.256825938566553,0.579831384315261,2.25768233361291,0.69639210347175,1.03237473860925,1.4824618680518,0.123906705539359,0.346974262343325,2.8002863996179,0.00889026259257009,1.11346982118945,0.00647425814797398,1.0779696909536,0.0272697744646939,1.30907507284288,-0.000363504049377794,1.53045618352815,-0.0336395380701843,0.971627307857465
"3452","YMR140W",0.110324483775811,0.343921170999726,3.11736034676222,0.0666058394160584,0.267130487708884,4.01061663738269,0.149317406143345,0.428359982858498,2.86878799948662,0.236895847515317,0.503096843527925,2.12370477914518,0.053935860058309,0.226055910588905,4.19119877470241,0.0123937256780943,1.07212622088657,0.0181674431888383,1.0713579783574,0.0308892651626315,1.22887397828475,-0.0424660139832251,1.06842917097311,-0.037313097069587,0.947445255474458
"3453","YMR141C",0.0147492625368732,0.125383163478717,8.50097848385702,0.00273722627737226,0.0522707066847412,19.0962315088254,0.00341296928327645,0.0583457415177798,17.0953022647095,0.00068073519400953,0.0260909025142778,38.3275357934741,0.00291545189504373,0.0539554979672168,18.5067358027554,0.0159163292158913,1.0658795749705,4.44089209850063e-16,0.998173515981728,1.77635683940025e-15,0.997438087105055,6.21724893790088e-15,1.00000000000003,-1.33226762955019e-15,0.998540145985386
"3454","YMR142C",31.7014749262537,23.2721051346516,0.73410165264515,22.8375912408759,22.0567365379377,0.965808359791439,5.11348122866894,5.5800904923799,1.09125080211401,0.845473110959837,1.13283974284176,1.33988855252379,16.1326530612245,14.9920138629311,0.929296241978021,0.0209213086074134,17.0840908398795,0.025120070051763,21.3025805380575,-0.0521161846225422,6.08927822567831,-0.0276638367735637,1.51787900327768,-0.0108296389229828,13.9320221425043
"3455","YMR141W-A",0,0,NA,0.000912408759124088,0.0302061046665087,33.1058907144936,0.000853242320819113,0.0292103118918491,34.2344855372471,0,0,NA,0,0,NA,NA,NA,3.10862446895044e-15,0.999999999999993,6.21724893790088e-15,0.999999999999983,NA,NA,NA,NA
"3456","YMR143W",25.7050147492625,17.3102208817334,0.673418048991005,20.3549270072993,18.5944689914042,0.913511946504955,2.96331058020478,2.72750834185097,0.920426080233038,1.26140231449966,1.35608968401231,1.07506516233895,13.8279883381924,13.0311083508817,0.942371951160114,-0.0545998250581746,11.6570151737802,-0.0280895685363755,16.9862695625637,-0.220225281829411,2.5104698118928,-0.149193006299565,1.45788477628887,0,12.2801510023992
"3457","YMR144W",0.152212389380531,0.418526963397589,2.74962481767021,0.114963503649635,0.367037502644028,3.1926436737925,0.0255972696245734,0.187645945275118,7.3307015954146,0.0292716133424098,0.176518944468631,6.03037975405626,0.12536443148688,0.391923310858575,3.12627199126724,0.0348384864787119,1.15079212542216,0.0437145769719904,1.17181996086105,0.120634328976307,1.37557643040139,0.00843488890092647,1.06447626893101,0.0686012212839805,1.22525886946189
"3458","YMR145C",0.106784660766962,0.358463183378385,3.35687898246609,0.0775547445255474,0.302814569773261,3.90452668789993,0.0358361774744027,0.199261832790164,5.56035400071602,0.179033356024506,0.462426242270671,2.58290551291108,0.122448979591837,0.365909098269005,2.98825763586354,0.0642211788273888,1.20331752627079,0.0516851465617956,1.18234756916463,0.0277391737064137,1.1079663291448,0.0300691397828388,1.19440329047567,0.019366656927684,1.0934306569343
"3459","YMR146C",2.21533923303835,1.87892072249715,0.848141311486732,2.24270072992701,2.1135444068367,0.942410362039472,0.588737201365188,0.862825245824319,1.46555244653058,0.299523485364193,0.564751196960665,1.88549888258004,1.94169096209913,1.80253982957461,0.92833507739353,-0.102198984803209,1.59359028575833,-0.0890807476240245,1.99182614963347,-0.0982999666064627,1.26451564994618,-0.0496353770033231,1.06483775080507,-0.116879045751965,1.67336095219307
"3460","YMR147W",0.00471976401179941,0.068558448456233,14.5258212666644,0.00273722627737226,0.0522707066847416,19.0962315088256,0,0,NA,0.00340367597004765,0.058261493703847,17.1172268501903,0.00291545189504373,0.053955497967217,18.5067358027554,1.77635683940025e-15,0.995867768595063,7.105427357601e-15,0.998173515981743,NA,NA,-6.66133814775094e-15,0.99727520435968,4.44089209850063e-16,0.998540145985391
"3461","YMR148W",0.110914454277286,0.356378944307342,3.21309739681354,0.0958029197080292,0.326795278145127,3.41112023663866,0.0358361774744027,0.215724467149169,6.01973989282919,0.341729067392784,0.643798761106017,1.88394498020864,0.116618075801749,0.347400259142608,2.97895722214787,0.0395153079169093,1.14508025823308,0.0229231204365874,1.1147379865188,0.0966897423766899,1.29860518075717,-0.0155299175646044,1.21288144425023,-0.00349928429687152,1.03489051094891
"3462","YMR149W",0.0383480825958702,0.198142755937186,5.16695340482355,0.0255474452554745,0.163535905132297,6.40126257232133,0.0238907849829352,0.158265194916138,6.62452887291833,0.0149761742682097,0.121498713749766,8.11280047720026,0.0174927113702624,0.14188556848862,8.11112499859946,-0.00287698954725468,1.02379438743077,0.0145209076060797,1.04683626875406,0.0144975554744939,1.0484323533,-0.0205034168303599,0.985694822888317,0.0680499938188468,1.15085158150854
"3463","YMR150C",0.0188790560471976,0.136138060624006,7.21106289867779,0.00638686131386861,0.0904342237860393,14.1594156099284,0.00255972696245734,0.0505505202490426,19.7484032439593,0.010211027910143,0.107126305616977,10.491236196756,0.00291545189504373,0.0539554979672169,18.5067358027554,-0.014049357220818,0.981700118063715,0.109764384165977,1.28049575994781,1.33226762955019e-15,0.998292058070025,0.0315283910068063,1.12388737511357,-8.88178419700125e-16,0.998540145985388
"3464","YMR151W",0.0023598820058997,0.0485355823901949,20.5669530378451,0.000912408759124088,0.0302061046665086,33.1058907144934,0.000853242320819113,0.0292103118918486,34.2344855372466,0.0068073519400953,0.0901555062864124,13.243843873474,0.00145772594752187,0.0381801774160611,26.1916017074179,-8.88178419700125e-16,0.998229043683598,-2.22044604925031e-15,0.999999999999981,-6.21724893790088e-15,0.999999999999954,0.0796770726591909,1.19400544959125,3.10862446895044e-15,1.00000000000002
"3465","YMR152W",0.293215339233038,0.557905498889699,1.90271593685722,0.163321167883212,0.402918021902012,2.46702878214863,0.0699658703071672,0.274543015432266,3.92395626934897,0.205582028590878,0.493771993519449,2.40182469695388,0.174927113702624,0.440651055081078,2.5190551982135,-0.0229871370428537,1.06153568399771,-0.0507306650976775,0.994010356878654,0.00632118338192589,1.07729478661141,0.0134477117790485,1.18595376869916,0.013861887866194,1.11002433090025
"3466","YMR153W",0.148082595870207,0.396137839620362,2.67511409624109,0.136861313868613,0.369463146152671,2.69954405455551,0.037542662116041,0.198947106563494,5.29922747482763,0.033356024506467,0.187056568836669,5.6078795841034,0.141399416909621,0.380710546905659,2.69244778533281,-0.00394800615975677,1.05971391882292,-0.0304500999085905,0.997382039573817,0.00835033468508195,1.05426597313873,0,1.04899071345159,-0.0145700532799981,1.02504326886898
"3467","YMR153C-A",0.00530973451327434,0.0726956602941917,13.6910160220728,0.00182481751824818,0.0426983725478093,23.3987081561995,0.00170648464163823,0.058420623783697,34.2344855372464,0.00612661674608577,0.0780591390478166,12.7409861401381,0.00145772594752187,0.0381801774160607,26.1916017074176,5.77315972805081e-15,0.995277449822937,-5.32907051820075e-15,0.99908675799087,0.301401028990155,1.99999999999989,4.44089209850063e-15,0.99455040871934,-6.21724893790088e-15,1
"3468","YMR154C",0.0176991150442478,0.131894350024113,7.45203077636236,0.00821167883211679,0.0902866813628505,10.9949114192982,0.0477815699658703,0.225080367242712,4.71061054300819,0.0442477876106195,0.221654501084526,5.00939172451028,0.0291545189504373,0.168362268520299,5.77482581024626,-0.0149840160491366,0.982880755607997,-4.88498130835069e-15,0.992694063926946,0.00615651260776673,1.06026595095768,0.0302868204102107,1.11035422343328,-0.0188575946007963,0.972262773722635
"3469","YMR155W",0.0755162241887906,0.293910976192969,3.89202425505533,0.0465328467153285,0.21502219237173,4.62086907528267,0.052901023890785,0.238698679022346,4.51217502926111,0.138869979577944,0.402369111663035,2.89745208349509,0.053935860058309,0.244663848575491,4.53620000331856,0.0463151851340471,1.14390864817003,-0.0168264776973324,0.993589399230008,0.00514181322214102,1.07705021900224,0.0245544990493601,1.16584522092213,0.0313947751169292,1.10984415072007
"3470","YMR156C",0.087905604719764,0.297472692680599,3.3840014368699,0.0611313868613139,0.239680527628902,3.92074415345189,0.0648464163822526,0.253197607579848,3.90457363267871,0.133424098025868,0.3798831714742,2.8471856066102,0.0597667638483965,0.243303189193748,4.07087775090027,-0.0114368314953373,1.00664801946071,-0.0444617934719986,0.939726027397283,-0.0225448335072151,0.988628702413604,0,1.08159789801478,-0.020908926026932,0.990457539611907
"3471","YMR157C",0.211209439528024,0.480054982983928,2.27288602278704,0.154197080291971,0.404247644871506,2.62162969691817,0.112627986348123,0.347165053761772,3.08240487127877,0.175629680054459,0.4357082168558,2.48083476961694,0.139941690962099,0.363610438986036,2.59829959525438,8.48392802450526e-05,1.09111026099344,-0.0075390467654125,1.05978763070437,-0.0168173534437038,1.07010325285304,-0.0142910241838089,1.08092009378367,-0.0514540710661165,0.944768856447686
"3472","YMR158W",0.106194690265487,0.321306508407272,3.02563628750181,0.0812043795620438,0.298814721262026,3.67978578093462,0.0486348122866894,0.226788019727909,4.66307998458086,0.0626276378488768,0.25336731867579,4.04561512102973,0.0670553935860058,0.250300408983465,3.73274088179688,-0.0283636863021549,0.97215663124755,0.00981788286259322,1.09957416243395,0.00336884884549482,1.05753067553594,-0.0109395970811383,1.02502665560953,-0.0457601323960539,0.934306569343058
"3473","YMR158C-A",0.0277286135693215,0.164242663148212,5.92321944757914,0.020985401459854,0.143400756468149,6.83335778648223,0.015358361774744,0.123025999932178,8.01035955113961,0.0605854322668482,0.241487071723179,3.98589335237472,0.021865889212828,0.146352297989223,6.69317842804044,-0.0294350473512259,0.97284533648168,-0.0197097145929819,0.979908675799067,-0.020289145997775,0.985482493595225,-0.0365765996466652,0.962541713865854,-0.0236269120806281,0.979562043795611
"3474","YMR158W-B",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","YMR159C",0.00294985250737463,0.0542483833319857,18.3902019495431,0.000912408759124088,0.0302061046665085,33.1058907144933,0.0127986348122867,0.112452743572534,8.78630769780068,0.0122532334921715,0.110051516909465,8.98142657444465,0.00291545189504373,0.0539554979672168,18.5067358027554,0,0.997638724911447,-2.66453525910038e-15,0.999999999999979,-0.0234156494195692,0.988044406490164,-0.0251227876513656,0.988419618528612,-1.33226762955019e-15,0.998540145985386
"3476","YMR160W",0.0460176991150442,0.217871288038895,4.73451068238369,0.031021897810219,0.173456021229792,5.59140586081917,0.0494880546075085,0.23943017472259,4.83814077198062,0.0789652825051055,0.279694299874758,3.54199074582775,0.0349854227405248,0.19165186600552,5.4780491699911,8.43769498715119e-15,1.03151394060484,-0.0255953401809192,0.969863013698632,0.0353801202731914,1.15839689036781,-0.0265984022322812,0.990674621817165,0,1.04987834549878
"3477","YMR161W",0.0725663716814159,0.27496306104083,3.7891251094651,0.0666058394160584,0.267130487708883,4.01061663738269,0.242320819112628,0.55690747243504,2.29822379469672,0.0769230769230769,0.311351641871769,4.047571344333,0.0510204081632653,0.239263729866467,4.68956910538276,0.00270174067426554,1.0418694387652,0.0181674431888372,1.0713579783574,0.0146047862055376,1.27989800459462,0.0784848483412486,1.2602179836512,0.036865302460301,1.12204379562043
"3478","YMR162C",0.0973451327433628,0.315796301548375,3.2440892795424,0.0501824817518248,0.222562829882578,4.43507021002373,0.0341296928327645,0.199561458329162,5.84715072904445,0.0462899931926481,0.219691821031494,4.74598948669507,0.0364431486880466,0.18752682059386,5.14573595709552,-0.0101630805548518,1.02447139637222,-0.0174924509606327,0.987081776670799,0.0510132706430309,1.16686592655854,-0.0018322060083813,1.04265507292837,-0.0183852969144951,0.964963503649626
"3479","YMR163C",0.100884955752212,0.325743788402212,3.22886386749561,0.0857664233576642,0.302105180214898,3.52241784590987,0.0315699658703072,0.174926875689322,5.5409269812942,0.0823689584751532,0.296474925563837,3.59935260870477,0.0830903790087464,0.291644840495412,3.50997123824303,0.00157407636176377,1.05178234843304,0.00100452584991073,1.06414067813078,-0.0364865462845507,0.969257045260462,0.000683163308270007,1.06711779674375,-0.00550882704599065,1.02366500192087
"3480","YMR164C",0.0324483775811209,0.17723998904,5.46221420768729,0.0282846715328467,0.165860631329731,5.86397586894792,0.109215017064846,0.357928948547212,3.27728693513541,0.0946221919673247,0.310847829060188,3.28514720064328,0.0393586005830904,0.194588533822693,4.94399015564323,-0.0245380311044374,0.96812278630463,-0.0279177186626987,0.972602739726011,0.0265149837379266,1.17303586678053,-0.0235169501707495,1.02118087546312,-0.0322596448373731,0.962043795620444
"3481","YMR165C",0.146902654867257,0.401017918893827,2.72982077319292,0.111313868613139,0.334363305579411,3.00378838454946,0.11518771331058,0.354848879566629,3.08061397668214,0.239618788291355,0.533390641696572,2.22599674048939,0.0991253644314869,0.344422663485043,3.47461686986382,0.0136356427742136,1.09470704541896,-0.022476037027046,1.004356613519,-0.00054875721095049,1.09315241800295,0.00709362774372879,1.18732582982411,0.0615925726607283,1.19673679690856
"3482","YMR166C",0.0171091445427729,0.12971641671433,7.58170090795824,0.0218978102189781,0.146416721088743,6.68636359638595,0.0162116040955631,0.132929867674858,8.19967394289124,0.0340367597004765,0.181385377921024,5.32910240331969,0.0160349854227405,0.125701623077454,7.8392103119212,-0.0155005693139714,0.983471074380124,-0.0160399583460256,0.978995433789969,0.0202891459977763,1.08998157220551,-0.034555822134021,0.966621253405981,-1.33226762955019e-15,0.985401459854007
"3483","YMR167W",0.0578171091445428,0.245783717834756,4.25105511969297,0.0282846715328467,0.171278232835821,6.05551429638902,0.0383959044368601,0.200920563517064,5.23286445426666,0.0435670524166099,0.213973228872061,4.91135426895403,0.032069970845481,0.17631450268216,5.49780676545282,0.00123040523870155,1.04484013203861,-4.88498130835069e-15,1.03717778759756,0.00821075350779044,1.05139007495967,0.00270220161092372,1.05089833106268,-0.0208569520233715,0.969343065693431
"3484","YMR168C",0.00884955752212389,0.0936825527144631,10.5861284567343,0.00638686131386861,0.0796985872742972,12.4785216646614,0.0460750853242321,0.221615729372072,4.80988212637164,0.0156569094622192,0.139676277836181,8.92106313658045,0.0087463556851312,0.0931800068299585,10.6535807808919,-5.77315972805081e-15,0.991735537190091,-4.88498130835069e-15,0.994520547945224,0.00630384607733814,1.06594553562954,0.0824916354733856,1.24606089325913,4.44089209850063e-16,0.992700729927023
"3485","YMR169C",0.0548672566371681,0.250026380110832,4.55693241169743,0.062043795620438,0.552107644439219,8.89867615154976,1.39334470989761,2.48095531460087,1.78057540031367,2.75289312457454,4.27377946024469,1.55246835487128,0.0889212827988338,0.676590639208548,7.60887177864039,0.0377415580166183,1.13935331530643,0.670525026654113,4.91302712865959,0.300790253841487,4.41752800245578,0.258734595169114,6.63490736772873,0.698423458439928,5.14809142036618
"3486","YMR170C",0.12330383480826,0.351442883928741,2.85021860411108,0.0638686131386861,0.259133077146665,4.05728360789636,0.0691126279863481,0.285430259567808,4.12992918782063,0.214431586113002,0.515068611586804,2.40201838228894,0.0816326530612245,0.294545477951804,3.60818210490959,-0.020241436746043,1.00168904605615,0.00720430989287313,1.05137638617091,0.0457523753677322,1.17880676007631,0.0320786608374738,1.23720427317154,0.0148672775422727,1.06277372262774
"3487","YMR171C",0.0778761061946903,0.280958422497979,3.60776156162177,0.0492700729927007,0.224807205190096,4.56275364608046,0.060580204778157,0.252568032384754,4.16915118246383,0.109598366235534,0.335617961731955,3.06225332785243,0.053935860058309,0.226055910588905,4.1911987747024,-0.00889751174252251,1.0136309971021,-0.00183039411868324,1.02573989514627,0.00283272750892771,1.05299431086946,-0.0235033215212352,1.02774722020073,-0.0373130970695885,0.947445255474455
"3488","YMR172W",0.031858407079646,0.179003614458466,5.61872456494631,0.0301094890510949,0.181335449040789,6.02253491359712,0.0136518771331058,0.116090492861245,8.50362860208621,0.0238257317903336,0.161241140236378,6.76752100020682,0.0174927113702624,0.131193774685164,7.49991078616855,-0.00957857702147002,1.00577200577196,0.0248190522346117,1.09209907292097,-0.0222722348322135,0.987190435525169,0.0233761054559898,1.09120280264698,-5.10702591327572e-15,0.983941605839428
"3489","YMR172C-A",0,0,NA,0,0,NA,0.000853242320819113,0.0292103118918491,34.2344855372471,0,0,NA,0.00145772594752187,0.0381801774160607,26.1916017074177,NA,NA,NA,NA,6.66133814775094e-15,0.999999999999986,NA,NA,-4.88498130835069e-15,1.00000000000001
"3490","YMR173W",0.0023598820058997,0.0485355823901949,20.5669530378451,0,0,NA,0.00255972696245734,0.0505505202490422,19.7484032439591,0.00476514635806671,0.0688888255309503,14.4568121007094,0,0,NA,4.44089209850063e-16,0.998229043683601,NA,NA,-6.66133814775094e-15,0.998292058070007,4.44089209850063e-16,0.995912806539503,NA,NA
"3491","YMR173W-A",2.95870206489676,2.82708158460889,0.9555141148379,1.61222627737226,1.88243410088788,1.1675991933068,1.53754266211604,1.70630721338859,1.10976251614397,3.64329475833901,3.56250975937951,0.977826389485892,2.1064139941691,2.38156906458336,1.13062725142158,0.061905259053415,2.70131635789209,0.0409493656203504,2.1979285376499,-0.09131747041746,1.89359578644473,-0.142787410038656,3.48351605552232,0.0802997008079448,2.69266688556055
"3492","YMR174C",0.0123893805309735,0.125638447482225,10.1408175467796,0.0200729927007299,0.146678271107704,7.30724477882018,0.0674061433447099,0.291752434558272,4.32827662407968,1.10755616065351,2.06320531274652,1.86284487057445,0.0743440233236152,0.406531446805287,5.46824651977308,0.0889048256984357,1.2740765727779,0.0179217067682986,1.07181403071814,0.0722985412247705,1.26278524251691,0.311366679052429,3.8434314337918,0.334630009914496,2.22301416917133
"3493","YMR175W",0.00943952802359882,0.0967261240033549,10.2469237616054,0.00364963503649635,0.060329396121595,16.530254537317,0.0213310580204778,0.23463313943072,10.9996015765121,0.679373723621511,2.8759532270986,4.23324177415615,0.115160349854227,1.29789404511792,11.2703204424164,-0.0221799001623713,0.991145218417969,-8.88178419700125e-16,0.997260273972592,0.402652546218946,2.58087105038413,0.896300051223082,12.174605341473,1.1458177270517,14.6276817887831
"3494","YMR175W-A",0.00117994100294985,0.0343401290275066,29.1032593508118,0.000912408759124088,0.0302061046665084,33.1058907144932,0,0,NA,0.00340367597004765,0.0582614937038469,17.1172268501902,0,0,NA,-4.44089209850063e-16,0.999409681227866,-5.32907051820075e-15,0.999999999999973,NA,NA,-8.43769498715119e-15,0.997275204359675,NA,NA
"3495","YMR176W",0.142182890855457,0.370657798837871,2.60690858518752,0.128649635036496,0.373628880235437,2.90423583502155,0.068259385665529,0.258979223844741,3.79404562932546,0.118447923757658,0.364828037265946,3.08007118818204,0.123906705539359,0.363414323940985,2.93296736733548,-0.0383023051075366,0.966270997957154,0.00537431125864174,1.08510638297873,-0.0356439513192524,0.98257899231424,0.0135452845325649,1.12369632622384,0.00661010759739422,1.06588235294119
"3496","YMR177W",0.0873156342182891,0.308361712556501,3.53157501880587,0.0766423357664234,0.279533276697765,3.64724370548512,0.0298634812286689,0.180034103793156,6.02857056130226,0.0245064669843431,0.1632390283409,6.66105923979948,0.0612244897959184,0.245926139967027,4.01679361946145,0.0235532735262212,1.08900252082073,-0.010034740041893,1.01952598390956,0.0138505499692392,1.08534829815786,0.0227922141951544,1.08734483802604,-0.0204755857097998,0.987834549878339
"3497","YMR178W",0.591740412979351,0.833012897543883,1.40773366035581,0.35948905109489,0.684039381672643,1.90281005663253,0.15358361774744,0.445448515376298,2.90036477789456,0.266167460857726,0.563978014483358,2.11888415160116,0.34402332361516,0.63569089447925,1.84781336276595,-0.0221361432035466,1.17266029538305,0.0341225794484636,1.3015970145794,0.0481604803495388,1.29196318436284,-0.00694709296710494,1.19500407674027,0.0097974624353403,1.1746381294074
"3498","YMR179W",0.16047197640118,0.456069925676728,2.84205339713991,0.106751824817518,0.358217347476634,3.3556086567042,0.015358361774744,0.123025999932178,8.01035955113961,0.0258679373723622,0.163028679670154,6.30234553777516,0.123906705539359,0.386766362317957,3.12143205353081,0.0817290792020718,1.29617508160289,0.0527397728171639,1.20203723217421,-0.0202891459977745,0.985482493595225,3.10862446895044e-15,1.02746307184857,0.0607034171785933,1.20726492056678
"3499","YMR180C",0.0825958702064897,0.287927679095071,3.48598154332961,0.0711678832116788,0.271052245396887,3.80863155070497,0.045221843003413,0.223708442835956,4.94691122648568,0.140912185159973,0.404193934681996,2.86841009684953,0.0903790087463557,0.315988777075322,3.49626292054308,-0.0146971569979604,1.00371057513915,-0.00408937847653856,1.03233813370801,0.0214602754241187,1.10666580732482,0.0186677691010337,1.15939396332718,0.0261716141483057,1.1047798445962
"3500","YMR181C",0.0277286135693215,0.174692773264491,6.30009044007047,0.0319343065693431,0.209112714073732,6.54821527499458,0.183447098976109,0.478003671096436,2.60567582569778,0.381892443839347,0.736716303694649,1.92911987544998,0.0685131195335277,0.269576264907258,3.93466633460381,0.0249865454175118,1.10058027079302,0.125294732676897,1.36931506849319,0.0302463421809938,1.24552261037078,0.0329551685777236,1.42121406402539,0.0108349353384551,1.06069265413883
"3501","YMR182C",0.0106194690265487,0.108136653121144,10.1828681689077,0.010036496350365,0.0997238128505344,9.93611808038052,0.000853242320819113,0.0292103118918491,34.2344855372471,0.00612661674608577,0.0780591390478161,12.740986140138,0.0116618075801749,0.10743665959011,9.21269355985197,0.046223388494036,1.10114128295951,0,0.990867579908677,7.105427357601e-15,0.999999999999986,0,0.994550408719328,6.66133814775094e-16,0.989781021897818
"3502","YMR182W-A",0,0,NA,0,0,NA,0.00170648464163823,0.0412919768635757,24.1970984420554,0.00068073519400953,0.0260909025142777,38.3275357934739,0,0,NA,NA,NA,NA,NA,-2.66453525910038e-15,0.999146029035015,0,1.00000000000001,NA,NA
"3503","YMR183C",0.772271386430678,0.998256081251577,1.29262342071919,0.549270072992701,0.854394718089887,1.55550932064205,0.0989761092150171,0.328699493827684,3.32099833419005,0.143635125936011,0.396418733513331,2.75990104043167,0.348396501457726,0.697998427362757,2.00345992121695,-0.00899982692981643,1.29036919050115,-0.00112705175086009,1.32901894749616,-0.000165028257119726,1.09161047145085,-0.00834872366181649,1.09407647507005,0.0797998080861186,1.39841187429374
"3504","YMR184W",0.345132743362832,0.645160599398147,1.86931148030745,0.182481751824818,0.488688160679342,2.67801112052279,0.0238907849829352,0.163572044835961,6.84665844813378,0.0476514635806671,0.234410963252619,4.91928150025853,0.192419825072886,0.465762984570666,2.42055611678392,0.0268563014418587,1.20600611509699,0.0705347621225215,1.30871232876711,0.043144887327853,1.11992192265465,0.0364412397928862,1.15313351498639,0.0161501996517153,1.12740544127406
"3505","YMR185W",0.141002949852507,0.385158774498711,2.73156536726073,0.107664233576642,0.351507673082077,3.2648509296437,0.0247440273037543,0.160811411812875,6.49899912567893,0.0142954390742001,0.129713044695579,9.07373631703835,0.0845481049562682,0.298649539289066,3.53230317159137,0,1.05208636931727,0.0311344316270087,1.14762015323891,0.0140542473569418,1.04511322477107,0.0552381789964154,1.17698196444789,0.00550882704599087,1.05492071482507
"3506","YMR186W",30.9215339233038,23.2684473034303,0.752499774466045,21.595802919708,20.8494481753773,0.9654398242517,5.75,6.3923624100872,1.1117152017543,1.47787610619469,2.47308825423806,1.67340702232875,13.8177842565598,12.6668844089918,0.9167087988784,0.0418434187565244,17.5095013480064,0.0247885684776842,20.1288875821812,-0.0335785702455718,7.10648646641666,0.256733415853453,4.13848325148071,-0.0226752009566099,11.6118443920984
"3507","YMR187C",0.0460176991150442,0.217871288038894,4.73451068238366,0.0255474452554745,0.163535905132297,6.40126257232133,0.00853242320819113,0.0920154619238743,10.7842121374781,0.0394826412525528,0.198272523910845,5.0217644418109,0.0451895043731778,0.214779212264754,4.75285611656843,0.00186733971437225,1.03151394060483,0.0145209076060808,1.04683626875406,-2.22044604925031e-15,0.992314261315097,-0.0163702776662493,0.995677910363585,0,1.02081469272429
"3508","YMR188C",0.2023598820059,0.458161306791955,2.26409158895733,0.157846715328467,0.405095984170453,2.56638843150761,0.0810580204778157,0.285277050911527,3.51941793335063,0.209666439754935,0.486481232401832,2.32026276103341,0.139941690962099,0.371553451602878,2.6550590395789,-0.0238210146327967,1.03731916109336,-0.0211727508032811,1.03963364742524,-0.0320826526843352,1.00400916895141,-0.0118592626674865,1.12876428748361,-0.0326841568577572,0.986496350364962
"3509","YMR189W",0.500294985250737,0.835229981445342,1.66947502187483,0.317518248175182,0.688790647979723,2.16929468444189,0.0247440273037543,0.160811411812874,6.49899912567892,0.657590197413206,1.08330401775781,1.64738468124868,0.185131195335277,0.534213847927404,2.88559606045826,0.0655270560828126,1.39439559154398,0.091915415629727,1.49418989135569,3.10862446895044e-15,1.04511322477106,0.0639843156818062,1.78461844398937,0.156269169208206,1.54152537502156
"3510","YMR190C",0.132743362831858,0.374144236752904,2.81855325020521,0.0930656934306569,0.314791079910047,3.38246101550403,0.0622866894197952,0.258837101904365,4.15557648536871,0.104833219877468,0.325835421901062,3.10813139462767,0.0889212827988338,0.309404423763127,3.47953171641812,-0.00135067891636875,1.05454545454544,0,1.06476855582415,0.00895365450610641,1.07561737421476,-0.0266044835409293,1.01273930429244,0.0188245262025777,1.07658250568387
"3511","YMR191W",0.0182890855457227,0.142570925923148,7.79541030450763,0.00547445255474453,0.0738204243722194,13.4845308519921,0.052901023890785,0.259277285829012,4.9011770805097,0.138869979577944,0.385067427626468,2.77286299599648,0.0247813411078717,0.164688235439613,6.64565467715146,0.0391286779955919,1.11139886506451,-3.10862446895044e-15,0.99543378995434,0.0769707255542111,1.27076389080192,-0.0136212018591887,1.06773922102899,0.0494648006591887,1.09446114212109
"3512","YMR192W",0.096165191740413,0.33075802330422,3.43947760429849,0.072992700729927,0.28374627540308,3.88732397302219,0.0315699658703072,0.179742465122747,5.69346403037458,0.0204220558202859,0.159587637735866,7.81447466113291,0.0641399416909621,0.256813268427254,4.00395232138854,0.0307056169434743,1.1376348135969,0.024227903531056,1.10301369863015,-0.0128982378559235,1.02335725990722,0.0895393401721492,1.24709355131699,-2.22044604925031e-16,1.02826808228268
"3513","YMR193W",0.0825958702064897,0.28170984320086,3.41070131589613,0.062043795620438,0.24879806393741,4.01003938346179,0.0938566552901024,0.327602589740248,3.49045668341428,0.089857045609258,0.317666549656758,3.53524364731649,0.0583090379008746,0.240642808515983,4.12702416604912,-0.0334170318010294,0.960828132906068,-0.0218285011266082,0.997690034918059,0.0190214230114338,1.14348264886268,0.0200568264577563,1.123028651639,-0.0121935695751367,0.993138686131394
"3514","YMR193C-A",0.00117994100294985,0.0343401290275066,29.1032593508119,0,0,NA,0.000853242320819113,0.0292103118918485,34.2344855372464,0.00204220558202859,0.0451599743754946,22.1133341192005,0.00145772594752187,0.038180177416061,26.1916017074179,8.88178419700125e-16,0.999409681227869,NA,NA,-1.15463194561016e-14,0.999999999999943,-4.44089209850063e-16,0.998637602179844,1.33226762955019e-15,1.00000000000002
