"ORF","AVGEXP_DMSO","SD_DMSO","CV_DMSO","DM_DMSO","FF_DMSO","AVGEXP_gua","SD_gua","CV_gua","DM_gua","FF_gua","AVGEXP_MPA","SD_MPA","CV_MPA","DM_MPA","FF_MPA","AVGEXP_guaMPA","SD_guaMPA","CV_guaMPA","DM_guaMPA","FF_guaMPA"
"YGL200C",0.497854077253219,0.725902906964084,1.45806359760889,-0.0932152721188246,1.0584126040428,0.25968992248062,0.512872338670683,1.97494124443337,-0.0641420877424537,1.01289273476973,0.505882352941176,0.810988952595837,1.60311769699177,0.0435974904864709,1.30011074197121,0.272388059701493,0.603099583213772,2.2141190178259,0.0276962372086356,1.33533425683649
"YGL202W",0.283261802575107,0.562110865514531,1.98442169189221,-0.0230740719379092,1.11546499477534,0.306201550387597,0.581190504739318,1.89806519269296,-0.0290292706351026,1.10313746736935,0,0,NA,NA,NA,0.238805970149254,0.499874208560214,2.0932232483459,-0.0821913370627299,1.04634831460674
"YGL203C",0.167381974248927,0.447560933071244,2.67388967706666,0.0234272694004756,1.19672855879752,0.0930232558139535,0.304105768645073,3.26913701293454,-0.044584553799893,0.994163424124516,0.294117647058824,0.594088525786004,2.01990098767242,0.00157965224495027,1.2,0.201492537313433,0.516105420614378,2.56141208749358,0.0382776919875248,1.32195866278263
"YGL205W",0.0987124463519313,0.511630312275618,5.18303751131387,0.356407835964224,2.65179910044976,0,0,NA,NA,NA,0,0,NA,NA,NA,0.123134328358209,0.401012609495578,3.25670846499439,0.0424696596923612,1.30598115991374
"YGL206C",0.0729613733905579,0.306254181198484,4.19748377760276,0.0418726443755819,1.28549695740365,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGL207W",0.223175965665236,0.493032705887787,2.20916577830489,-0.0407573466674637,1.08919098143236,0.108527131782946,0.34709040922977,3.19819019933146,-8.88178419700125e-16,1.1100611450806,0.164705882352941,0.458959973966229,2.78654269908067,0.0520920066750938,1.27891156462585,0.212686567164179,0.515224636189388,2.42245969296063,0.00183094845671938,1.2481109139891
"YGL208W",0.0386266094420601,0.26791307547976,6.935971842976,0.194029948431497,1.85823754789272,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0522388059701493,0.254315978490191,4.86833444538366,3.33066907387547e-15,1.23809523809525
"YGL209W",0.682403433476395,1.05556377744977,1.54683245374714,0.0800785196457802,1.63278030795923,0.282945736434109,0.586305989221768,2.07214993450981,0.0196039114892159,1.2149139171686,0.658823529411765,0.982622113778942,1.49147999412875,0.0686487510276357,1.4655612244898,1.19402985074627,1.56496095817235,1.31065480246934,0.0765274134993169,2.05112359550562
"YGL210W",0.171673819742489,0.431182452032721,2.5116377830906,-0.0152843934674836,1.08297413793103,0.127906976744186,0.398338327580485,3.1142814701747,0.0448365739657792,1.24053767244429,0.105882352941176,0.345843668638382,3.26630131491805,-8.88178419700125e-16,1.12962962962963,0.115671641791045,0.343010351906319,2.96537981648044,-0.0520514638774912,1.01715597438685
"YGL211W",0.0429184549356223,0.241857177242705,5.63527222975503,0.0692419777329081,1.36293103448276,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGL212W",0.0343347639484979,0.204742499003816,5.96312528348614,-1.33226762955019e-15,1.22090517241379,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0895522388059701,0.322970449296162,3.60650335047381,-6.66133814775094e-16,1.16479400749064
"YGL215W",0.158798283261803,0.450691344029645,2.83813738267317,0.0426607936124456,1.27912395153775,0.0658914728682171,0.278124940160814,4.22095497420529,1.33226762955019e-15,1.17395284962234,0,0,NA,NA,NA,0.190298507462687,0.471251326980928,2.47637952217429,-0.0254669799283072,1.16699713593303
"YGL219C",0.150214592274678,0.424175108554454,2.82379429409108,0.00925040159627111,1.19778325123153,0.151162790697674,0.399925339154722,2.64565993594662,-0.0150857506713238,1.05806644717151,0,0,NA,NA,NA,0.126865671641791,0.385537064794369,3.03893921661444,-9.99200722162641e-16,1.17162370566203
"YGL220W",0.296137339055794,0.551512511210941,1.86235384220506,-0.0668489423889121,1.02711144427786,0.201550387596899,0.473086478899322,2.34723676069279,-0.00913290630020924,1.1104459742592,0,0,NA,NA,NA,0.182835820895522,0.449889894045746,2.46062227763796,-0.0310114847647304,1.10700909577314
"YGL221C",0.214592274678112,0.479180272867717,2.23298007156356,-0.0314442663815352,1.07,0.104651162790698,0.364656539030615,3.48449581740365,0.0540622238881359,1.27064418504107,0.247058823529412,0.485648372525529,1.96571960307952,-0.0737150858454307,0.954648526077097,0.171641791044776,0.424460343043088,2.47294286816408,-0.0620843141549876,1.04966617814688
"YGL223C",0.0600858369098712,0.287369147757767,4.78264367339712,0.0634325743032202,1.37438423645321,0,0,NA,NA,NA,0,0,NA,NA,NA,0.041044776119403,0.216790579340894,5.2818068421236,-0.0496559520023458,1.14504596527068
"YGL224C",0.11587982832618,0.358824977958429,3.09652666164126,-1.11022302462516e-16,1.11111111111111,0.158914728682171,0.416042575474103,2.61802401151996,-0.00794206454333235,1.08920945240581,0.129411764705882,0.402025683084979,3.10656209656575,0.0156326111577064,1.24891774891775,0.130597014925373,0.37938006043179,2.9049673198777,-0.0220338575104241,1.10208667736758
"YGL225W",0.137339055793991,0.35722318807348,2.60103133816002,-0.0801455533496148,0.929148706896552,0.0736434108527132,0.289913278283844,3.93671714722272,-1.11022302462516e-15,1.14130657382756,0.0588235294117647,0.282545452579066,4.80327269384412,-2.22044604925031e-16,1.35714285714286,0.115671641791045,0.353760848906456,3.05831959699775,-0.025246383211877,1.08191373686117
"YGL226C-A",0.171673819742489,0.421067236063052,2.45271665006728,-0.0359036501787555,1.03275862068965,0.112403100775194,0.383209414751973,3.40924237951755,0.0682865323210624,1.30645377700254,0.129411764705882,0.402025683084979,3.10656209656575,0.0156326111577062,1.24891774891775,0.145522388059701,0.421005692959594,2.89306476187618,0.0030740652663025,1.21799673485066
"YGL226W",0.0944206008583691,0.307399736815867,3.25564266718623,-0.0379160757859087,1.00078369905955,0.0968992248062016,0.344932855248302,3.55970706616248,0.0388734113634419,1.22785992217898,0,0,NA,NA,NA,0.108208955223881,0.334428576871232,3.09058133108586,-0.0545938168141922,1.03357871625984
"YGL228W",0.244635193133047,0.553421154367027,2.26223033276346,0.0263916799065353,1.25196612220206,0,0,NA,NA,NA,0.4,0.710465977202219,1.77616494300555,0.0428684968488963,1.26190476190476,0.23134328358209,0.539304297369039,2.33118631765972,0.000604011751681677,1.25721879908179
"YGL229C",0.0472103004291846,0.231939783870123,4.91290633106716,-2.22044604925031e-16,1.13949843260188,0,0,NA,NA,NA,0.0470588235294118,0.263035501539294,NA,NA,NA,0.0373134328358209,0.20867753443276,5.59255792279798,-0.0553452250673034,1.16704119850188
"YGL231C",0.141630901287554,0.395699839750948,2.79388068672639,-0.0180210118058356,1.1055381400209,0,0,NA,NA,NA,0.0705882352941176,0.300326619585033,4.25462711078796,2.22044604925031e-16,1.27777777777778,0.115671641791045,0.353760848906457,3.05831959699775,-0.0252463832118758,1.08191373686118
"YGL232W",0.23175965665236,0.497775129870028,2.14780750480956,-0.0542263642255844,1.0691251596424,0.0891472868217054,0.32382449732908,3.63246610047403,0.0334887202566463,1.17628150905093,0.188235294117647,0.422411378337539,2.24406044741817,-0.10273410238672,0.947916666666665,0.126865671641791,0.38553706479437,3.03893921661445,2.22044604925031e-16,1.17162370566204
"YGL233W",0.0300429184549356,0.194644897392922,6.47889444179298,-2.22044604925031e-16,1.26108374384237,0.0193798449612403,0.163891166022959,8.45678416678466,-1.33226762955019e-15,1.38599221789883,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGL234W",0.0686695278969957,0.269908090627929,3.93053656976922,-0.0485715984976145,1.06088362068966,0.104651162790698,0.342651702349712,3.27422737800836,-2.22044604925031e-16,1.1219195849546,0,0,NA,NA,NA,0.0447761194029851,0.224548540560901,5.01491740586013,-0.0450374602235286,1.12609238451935
"YGL236C",0.107296137339056,0.689570070226553,6.42679305451147,0.5839690614425,4.431724137931,0,0,NA,NA,NA,0.152941176470588,0.748106854363878,4.89146789391766,0.495774805168799,3.65934065934065,0.115671641791045,0.538461461675442,4.65508618480705,0.339643333548095,2.50658451129636
"YGL237C",0.0429184549356223,0.223325333378542,5.20348026772003,0,1.16206896551724,0,0,NA,NA,NA,0.0941176470588235,0.365914685989739,3.88784353864097,0.0850353462366922,1.42261904761905,0.0858208955223881,0.318153140774947,3.70717572729069,-4.44089209850063e-16,1.17944960104218
"YGL242C",0.0901287553648069,0.301628454774926,3.34663952202656,-0.0393165268132241,1.00944170771757,0,0,NA,NA,NA,0,0,NA,NA,NA,0.111940298507463,0.360200688156235,3.2177928141957,4.44089209850063e-16,1.15905118601748
"YGL243W",0.0686695278969957,0.269908090627929,3.93053656976922,-0.0485715984976145,1.06088362068966,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGL244W",0.283261802575107,0.606376750098922,2.14069367837953,0.0443830201863441,1.29806687565308,0.0813953488372093,0.325867281442106,4.00351231486016,0.0688321403050174,1.30461367426348,0.435294117647059,0.865297345308722,1.98784525273625,0.143845584849088,1.72007722007722,0.223880597014925,0.535507614479182,2.39193401134035,0.0129377989371338,1.28089887640449
"YGL245W",0.489270386266094,0.754935416185137,1.54298203483453,-0.0472188602306284,1.164851784634,0.325581395348837,0.546125948582172,1.67738684207382,-0.123460888692321,0.916064480266817,0.729411764705882,0.917919947932457,1.2584386382945,-0.057384023569856,1.15514592933948,0.395522388059701,0.647885141672712,1.63804922611591,-0.0935433939588499,1.06126775492898
"YGL246C",0.175965665236052,0.41411209400626,2.35336872935265,-0.0718184518630408,0.974558452481075,0.127906976744186,0.388447322107262,3.03695179102041,0.0229966463368451,1.17969579059073,0,0,NA,NA,NA,0.0970149253731343,0.320799632591407,3.30670390517296,-0.0524837319536715,1.06078939786805
"YGL251C",0.0429184549356223,0.259066755565012,6.03625540466478,0.128947390524776,1.56379310344828,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0223880597014925,0.171637537710366,7.66647668439635,-2.22044604925031e-16,1.31585518102372
"YGL252C",0.15450643776824,0.417493383389358,2.70210995360334,-0.0169367996137443,1.12811302681992,0,0,NA,NA,NA,0.117647058823529,0.358958967872717,3.05115122691809,-0.0591850244648002,1.09523809523809,0.145522388059701,0.412013539583674,2.83127252842115,-0.0156788956985449,1.16652261596082
"YGL253W",0.952789699570815,1.10734360360512,1.16221198036033,-0.074157962233983,1.28696800248525,0.577519379844961,0.839097190409846,1.45293339010564,-0.042497147804442,1.2191523254903,0.541176470588235,0.780002154705061,1.44130832934631,-0.0292581825604123,1.12422360248447,0.656716417910448,1.0137960525342,1.54373489817708,0.0096355620342512,1.56503234593122
"YGL255W",0.0944206008583691,0.382385585666483,4.04981097546775,0.151679967202287,1.54858934169279,0.158914728682171,0.485127028669446,3.05275057065164,0.125493326817036,1.48097181360918,0,0,NA,NA,NA,0.205223880597015,0.592438895432129,2.88679316319655,0.145577131297253,1.71024855294519
"YGL256W",0.0729613733905579,0.291840596638613,3.99993288334099,0,1.16734279918864,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGR001C",0.296137339055794,0.603747362402855,2.03874109333138,0.0210438532905896,1.23088455772114,0.244186046511628,0.59050950456334,2.41827701868797,0.0866148520731338,1.42801556420234,0.317647058823529,0.539218232741631,1.69753888085328,-0.123051864059168,0.915343915343914,0.257462686567164,0.578112240527249,2.24542145596091,-0.00054265743954085,1.29810562883352
"YGR003W",0.0300429184549356,0.194644897392922,6.47889444179298,-2.22044604925031e-16,1.26108374384237,0.0232558139534884,0.17488701317856,7.52014156667808,0,1.31517509727627,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGR005C",0.394849785407725,0.792404186915847,2.00684973425426,0.110018425911367,1.59023613193403,0.127906976744186,0.378297793920329,2.95760093428621,0,1.11885390873717,0.447058823529412,0.838165263181052,1.87484335185235,0.102367103912603,1.57142857142857,0.432835820895522,0.943717735318939,2.18031338849548,0.193589813310375,2.05760041327652
"YGR007W",0.158798283261803,0.450691344029645,2.83813738267317,0.0426607936124463,1.27912395153775,0.116279069767442,0.376919873551038,3.24151091253893,0.0503924809995728,1.22178988326849,0.164705882352941,0.432243836154499,2.62433757665231,0,1.1343537414966,0.171641791044776,0.406429956336902,2.36789626735412,-0.0923587754683888,0.96238397655105
"YGR008C",0.158798283261803,0.513290867997333,3.23234519576699,0.155629434932152,1.65913327120224,0.147286821705426,0.424919771668534,2.88498160764426,0.0348876946678095,1.22588572598812,0,0,NA,NA,NA,0.261194029850746,0.748822841267995,2.86692173514033,0.213583871856733,2.14681647940075
"YGR009C",0.274678111587983,0.651326897830727,2.37123698741499,0.110376995432474,1.54445043103449,0.0968992248062016,0.333461502219419,3.4413227029044,0.00949568920617838,1.14754863813229,0.305882352941176,0.598082838102292,1.95527081687288,-0.0262725964855574,1.16941391941392,0.317164179104478,0.664906979431203,2.09641259397132,0.0193623240283516,1.393919365499
"YGR012W",0.0429184549356223,0.241857177242705,5.63527222975503,0.0692419777329081,1.36293103448276,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0597014925373134,0.252662052565779,4.23208938047679,-0.0481845704753148,1.0692883895131
"YGR013W",0.175965665236052,0.490361441840229,2.78668819387252,0.074978346623514,1.36648444070647,0.062015503875969,0.271956107253198,4.38529222945782,0.0152952985169215,1.19260700389105,0.105882352941176,0.345843668638382,3.26630131491805,-4.44089209850063e-16,1.12962962962963,0.343283582089552,0.85332113999897,2.48576158173613,0.200891308886598,2.12115290669272
"YGR015C",0.0343347639484979,0.204742499003816,5.96312528348614,-1.11022302462516e-15,1.22090517241379,0.0310077519379845,0.194795492726003,6.2821546404136,-1.55431223447522e-15,1.22373540856031,0,0,NA,NA,NA,0.0223880597014925,0.171637537710366,7.66647668439636,0,1.31585518102372
"YGR017W",0.137339055793991,0.380591362760278,2.77118086009827,-0.0251069813230427,1.0546875,0.143410852713178,0.393002007151301,2.74039237419015,-0.0158813451377483,1.07697970343885,0,0,NA,NA,NA,0.0671641791044776,0.279050320835687,4.15474922133134,1.33226762955019e-15,1.15938410320433
"YGR019W",0.206008583690987,0.500480751562559,2.42941698154326,0.0286255320404546,1.21587643678161,0.151162790697674,0.445926880479967,2.94997782471363,0.0794837106055486,1.31547440885963,0.141176470588235,0.38275135458908,2.71115542833932,-0.0654018904054605,1.03769841269841,0.208955223880597,0.47522321765863,2.27428254165202,-0.0541046506743635,1.08079186730872
"YGR020C",0.416309012875536,0.624975950403062,1.50123089117436,-0.117912293627503,0.938233202986134,0.368217054263566,0.630049654781367,1.71108222035361,-0.0646425545502867,1.07806676223633,0.388235294117647,0.599486241294495,1.54413122757673,-0.102020853684138,0.925685425685427,0.276119402985075,0.531999141740966,1.92669959441323,-0.0930720021672713,1.0250025306205
"YGR021W",0.055793991416309,0.264857460946287,4.74706064619114,0.056946083782528,1.25729442970822,0.0387596899224806,0.212566337558274,5.48421150900348,-1.99840144432528e-15,1.16575875486381,0.0941176470588235,0.397118472539987,4.21938377073737,0.156115844475919,1.67559523809524,0.0634328358208955,0.27315360258134,4.30618620539994,2.66453525910038e-15,1.17625027539106
"YGR025W",0.0901287553648069,0.341821289119662,3.79258858880387,0.069337070120336,1.29638752052546,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0708955223880597,0.271305520903575,3.82683576853464,-0.0420892522070493,1.03824167159472
"YGR026W",0.150214592274678,0.392507902788804,2.61298118142261,-0.0500988284082361,1.0256157635468,0,0,NA,NA,NA,0,0,NA,NA,NA,0.115671641791045,0.343010351906319,2.96537981648044,-0.0520514638774912,1.01715597438685
"YGR027C",3.34763948497854,2.7424199621464,0.819210065615526,0.0268903986922725,2.24661803713528,1.58139534883721,1.49550649602969,0.945687931312892,-0.0774881355307153,1.41428244449531,2.83529411764706,2.29827605590183,0.810595289425955,-0.00864892841283593,1.86297174471448,2.01865671641791,1.94388189983767,0.96295813152772,-0.0399903625885943,1.87187688217824
"YGR028W",0.0643776824034335,0.278808539267978,4.33082597662927,0.0155089064095169,1.20747126436782,0.0658914728682171,0.278124940160813,4.22095497420528,0,1.17395284962233,0,0,NA,NA,NA,0.0783582089552239,0.320080032196655,4.08483088708113,0.0423232885044924,1.30747280185482
"YGR029W",0.145922746781116,0.410207194332423,2.81112577292513,0.00534484265983215,1.15314401622718,0.193798449612403,0.451155358676983,2.32796165077323,-0.0377449615360149,1.05027237354086,0.164705882352941,0.458959973966229,2.78654269908067,0.0520920066750938,1.27891156462585,0.111940298507463,0.349648250451943,3.12352437070403,-0.0258263574182814,1.09213483146067
"YGR030C",0.055793991416309,0.280660229234721,5.03029487782231,0.107283412218803,1.41180371352785,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0485074626865672,0.231987044267874,4.78250214336849,-0.0412172227655985,1.10947853644483
"YGR033C",0.141630901287554,0.406446863481684,2.8697611876131,0.00525479239160065,1.16640543364682,0.0658914728682171,0.263763873895082,4.00300467440772,-0.0460492444574874,1.0558480201419,0,0,NA,NA,NA,0.0634328358208955,0.259079628491019,4.08431414327018,-0.0459473342189458,1.05816259087905
"YGR034W",3.56652360515021,2.74114474271571,0.76857608309598,0.00304559221453155,2.10677828955558,2.04651162790698,1.67778093725168,0.81982477615707,-0.12957783284066,1.37548638132296,3.11764705882353,2.46118324575552,0.789436135431016,0.00550683677937117,1.9429469901168,1.50373134328358,1.56864915842737,1.04317115250257,-0.0336482166627821,1.63636955046886
"YGR035C",0.776824034334764,1.27373136645944,1.6396652396964,0.163359819100831,2.08849304629454,0.844961240310077,1.19303825205455,1.41194435334897,0.0137492821458161,1.68450362331774,0.341176470588235,0.608529476072687,1.78362087814408,-0.0525373679870286,1.08538587848933,0.932835820895522,1.29648190740949,1.38982860474297,0.0427098000314714,1.80188764044944
"YGR037C",1.39914163090129,1.32593465461255,0.947677222468479,-0.0960236444947404,1.25655807065792,1.07751937984496,1.17769413362961,1.09296793696561,-0.0346305646887588,1.28718192760966,0.658823529411765,0.795118157982863,1.2068757755097,-0.11526097330255,0.959608843537415,0.962686567164179,1.16700401597511,1.21223672977259,-0.0493488424206289,1.41468513195715
"YGR038W",0.111587982832618,0.328913522635064,2.94757118361423,-0.0642223299172593,0.969496021220163,0.062015503875969,0.271956107253199,4.38529222945783,0.0152952985169221,1.19260700389105,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGR042W",0.0686695278969957,0.300152888869588,4.37097644416338,0.0436816509149216,1.31196120689656,0,0,NA,NA,NA,0.0941176470588235,0.331789140288595,3.52525961556633,-2.22044604925031e-16,1.16964285714286,0.0634328358208955,0.286537130765428,4.51717359089028,0.0415479500858664,1.29433795990307
"YGR044C",0.0815450643776824,0.331211489477906,4.06169879201854,0.0742584415738328,1.34528130671507,0.0658914728682171,0.304824022468844,4.62615281158598,0.079618509727656,1.41016250858319,0.0823529411764706,0.316670352330019,3.84528284972166,2.22044604925031e-16,1.21768707482994,0.0708955223880597,0.30996547515025,4.37214459685615,0.0736201319377721,1.35521387739012
"YGR047C",0.107296137339056,0.336805457549334,3.13902686435979,-0.0384295049186192,1.05724137931035,0,0,NA,NA,NA,0.235294117647059,0.54874442883666,2.3321638225558,0.0413870896975014,1.27976190476191,0.156716417910448,0.471740384577209,3.01015293015933,0.0800329968320292,1.42001070090957
"YGR048W",0.313304721030043,0.594981727352016,1.89905126675369,-0.00926174526048895,1.12990080302315,0.147286821705426,0.415661774989623,2.82212468282428,0.0200156829663682,1.17304935490477,0.247058823529412,0.509572237809536,2.06255429589574,-0.0319474432005838,1.05102040816326,0.522388059701492,0.901238581027132,1.72522814082337,0.0401375357360655,1.55484216158373
"YGR052W",0.0343347639484979,0.204742499003816,5.96312528348615,1.33226762955019e-15,1.2209051724138,0,0,NA,NA,NA,0,0,NA,NA,NA,0.130597014925373,0.498796696170802,3.81935755925071,0.215664276184773,1.90508293204924
"YGR055W",0.394849785407725,0.753365494202885,1.90798000162252,0.0661363520642575,1.43740629685157,0.244186046511628,0.563536219164642,2.30781499276949,0.0460047354993373,1.30053733555679,0.305882352941176,0.55685189558216,1.82047735094168,-0.0883158728702496,1.01373626373626,0.447761194029851,0.709139523723248,1.58374493631525,-0.0840775513047342,1.12309612983771
"YGR060W",0.733905579399142,0.903780722573015,1.23146730034803,-0.0962786626110732,1.11297640653358,0.25968992248062,0.63491405464457,2.44489292684029,0.121269241165625,1.552296881352,0.517647058823529,0.749789886534608,1.44845773535095,-0.0320413920816031,1.08603896103896,0.619402985074627,1.08303067707323,1.74850735816642,0.105712753334476,1.8936871079825
"YGR061C",0.0858369098712446,0.323526246087781,3.76908076692264,0.037328259328659,1.21939655172414,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0708955223880597,0.271305520903575,3.82683576853463,-0.04208925220705,1.03824167159472
"YGR062C",0.0600858369098712,0.287369147757767,4.78264367339712,0.0634325743032211,1.37438423645321,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0895522388059701,0.311157957337499,3.47459719026874,-0.0323637517291531,1.08114856429464
"YGR063C",0.11587982832618,0.346604493842325,2.99106840982451,-0.0300969553205795,1.03671775223499,0.135658914728682,0.395755387566516,2.9172825712046,0.00535288894668551,1.15453029460812,0,0,NA,NA,NA,0.104477611940299,0.341151535660349,3.2653075556062,-0.0270890308818754,1.11396468699839
"YGR065C",0.158798283261803,0.400024048411324,2.51907035891455,-0.060925439036816,1.00768872320597,0.232558139534884,0.514560413154402,2.21260977656393,-0.00929495576273753,1.13852140077821,0.0588235294117647,0.282545452579066,4.80327269384412,-4.44089209850063e-16,1.35714285714285,0.190298507462687,0.479133018988887,2.51779704096121,-0.0110599504424054,1.20635969743703
"YGR067C",0.0171673819742489,0.159893963679476,NA,NA,NA,0.0310077519379845,0.194795492726003,6.28215464041361,-6.66133814775094e-16,1.22373540856032,0,0,NA,NA,NA,0.0485074626865672,0.247605786306105,5.10448851769509,0.0153768930166167,1.26390089311438
"YGR069W",3.30042918454936,15.1496799154023,4.59021511090863,1.52357938920278,69.5402896731086,2.4031007751938,10.2475350589095,4.2642968470946,1.38360971377251,43.6985314421991,11.7764705882353,35.1152444410809,2.98181396352835,1.38132880425412,104.707126207126,9.19029850746269,37.143274315505,4.04157430635621,1.42577512791802,150.117303127485
"YGR072W",0.257510729613734,0.603686077586944,2.34431426796263,0.0786172500501388,1.41522988505747,0.135658914728682,0.385798166948222,2.8438836306469,-0.016780462951261,1.09716509171763,0.176470588235294,0.467426352442803,2.64874933050922,0.0412785151688988,1.23809523809524,0.246268656716418,0.611213162938676,2.48189587375099,0.0773451371905274,1.51696742707979
"YGR075C",0.0901287553648069,0.301628454774927,3.34663952202657,-0.0393165268132223,1.00944170771757,0.112403100775194,0.340177969429664,3.02641090044322,-0.0351734394845058,1.02951831477258,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGR077C",0.0515021459227468,0.289038046720966,5.61215540716543,0.160877822400106,1.6221264367816,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGR078C",0.201716738197425,0.506506430605267,2.5109786878942,0.0461473795058157,1.27182685253119,0.0852713178294574,0.318825855444946,3.73895775930892,0.0345903125536859,1.19207640608419,0.423529411764706,0.729913083348763,1.72340589124013,0.0198555852933608,1.25793650793651,0.208955223880597,0.467275582389774,2.2362474300082,-0.0687537768331326,1.04494382022472
"YGR081C",0.206008583690987,0.517418942439266,2.5116377830906,0.0598823537062759,1.29956896551724,0.147286821705426,0.396497804348137,2.69201140846893,-0.0252446107958155,1.06737661273807,0.223529411764706,0.520450139147771,2.32832956987161,0.00497699453524925,1.21177944862155,0.164179104477612,0.4360879863587,2.65617228054844,-0.0311528792287199,1.15832482124617
"YGR082W",0.175965665236052,0.43443089866237,2.46883900947152,-0.0302128668123695,1.07253994953743,0,0,NA,NA,NA,0.223529411764706,0.497050121747708,2.2236452815029,-0.0349808944159318,1.10526315789474,0.186567164179104,0.452507130703204,2.42543822056917,-0.0435209540672258,1.09752808988764
"YGR083C",0.716738197424893,1.1050525050524,1.5417798423785,0.0956408534315282,1.70374767705967,0.224806201550388,0.540072196896141,2.40239011722766,0.0507975740997449,1.29746410841272,0.929411764705882,1.11042929594302,1.19476569816654,-0.00693852587233479,1.32670283303195,0.529850746268657,0.854074162042795,1.6119146156864,-0.0134424814747627,1.3766946246769
"YGR084C",0.133047210300429,0.364807084591949,2.74193711967497,-0.0580562463883967,1.00027808676307,0,0,NA,NA,NA,0.129411764705882,0.402025683084979,3.10656209656575,9.99200722162641e-16,1.24891774891775,0.126865671641791,0.404499816734814,3.188410320145,0.0417043851022252,1.28971139017404
"YGR085C",1.97424892703863,1.76147162901853,0.892223672959387,-0.0435259253776945,1.57162668665667,1.74031007751938,1.74391747296282,1.00207284637953,0.00846230852427748,1.74753234598285,1.32941176470588,1.37484401967328,1.03417470506397,-0.0157974129990537,1.42182890855457,0.742537313432836,1.05510188127778,1.42094122704746,0.00170885458066816,1.49923776184292
"YGR086C",1.06437768240343,1.44143477187445,1.35425121712398,0.118137557675449,1.95206479421579,0.476744186046512,0.896079800148706,1.87958201982412,0.096648115518167,1.6842554806871,2.04705882352941,2.33964731954026,1.14293116184438,0.221987251134597,2.67405582922824,1.80223880597015,2.22222233868112,1.23303434113155,0.148202751977212,2.7400764572235
"YGR087C",0.0128755364806867,0.146236897299264,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0149253731343284,0.19294968884389,NA,NA,NA
"YGR089W",0.0600858369098712,0.271956499146192,4.52613316436162,0.0155511781557953,1.23091133004926,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0858208955223881,0.372390392606418,4.33915761819653,0.136724506154754,1.61586060902134
"YGR092W",0.0729613733905579,0.291840596638613,3.99993288334099,0,1.16734279918864,0.062015503875969,0.285905973074416,4.61023381582496,0.0587441235449528,1.31809338521402,0.129411764705882,0.402025683084979,3.10656209656575,7.7715611723761e-16,1.24891774891775,0.082089552238806,0.301022165313928,3.66699728655149,-0.034494105953327,1.10384746339803
"YGR094W",0.622317596566524,0.897227406729923,1.4417516259867,-0.0183400502071146,1.2935790725327,0.418604651162791,0.724208135039687,1.73005276703925,-0.0139471291625211,1.25291828793775,1,1.0690449676497,1.0690449676497,-0.0664618152843998,1.14285714285714,0.395522388059701,0.697976279781304,1.76469474510745,-0.0288581068407235,1.23171507313971
"YGR095C",0.0987124463519313,0.363943995158131,3.6869109074715,0.0605644184117731,1.34182908545727,0,0,NA,NA,NA,0.141176470588235,0.412684047728162,2.92317867140781,3.33066907387547e-16,1.20634920634921,0.145522388059701,0.421005692959594,2.89306476187618,0.0030740652663025,1.21799673485066
"YGR097W",0.0515021459227468,0.240168531424819,4.66327231849857,-2.22044604925031e-16,1.11997126436781,0,0,NA,NA,NA,0,0,NA,NA,NA,0.0522388059701493,0.26863963523565,5.1425301602253,0.0475928833146724,1.38148742643125
"YGR100W",0.0472103004291846,0.231939783870123,4.91290633106716,0,1.13949843260188,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
"YGR102C",0.0987124463519313,0.313005547859734,3.17088228918774,-0.0704006274644391,0.992503748125937,0,0,NA,NA,NA,0.0705882352941176,0.300326619585032,4.25462711078796,-2.22044604925031e-16,1.27777777777778,0.0858208955223881,0.318153140774947,3.70717572729069,-4.44089209850063e-16,1.17944960104218
"YGR103W",0.982832618025751,1.20689708027642,1.22797825198431,-0.0184375391527322,1.48204336696281,0.39922480620155,0.677256553706128,1.69642903743865,-0.0487082448905564,1.1489176835027,1.34117647058824,1.41886055202985,1.05792234142576,0.00777935666470852,1.50104427736007,0.511194029850746,0.814122578423118,1.59259015341165,-0.02914801414068,1.29656360206676
