"","ORF","AVGEXP_2hr","SD_2hr","CV_2hr","DM_2hr","FF_2hr","AVGEXP_16hr","SD_16hr","CV_16hr","DM_16hr","FF_16hr","AVGEXP_36hr","SD_36hr","CV_36hr","DM_36hr","FF_36hr"
"368","YBR197C",2.12427758854054,2.81276896776809,1.32410612574441,0.0327181705854413,3.72440462052551,0.719267720046512,1.61854960074523,2.25027421033238,-0.0384886748778126,3.64218042470077,1.40960886777778,2.25691410299889,1.60109244102364,-0.083831964188894,3.61352811035117
"369","YBR198C",2.0045426822973,2.75442168854424,1.37408981752763,0.0114682988548505,3.78482279540589,2.12944884604651,2.52960128507842,1.18791361895113,-0.0102232927304864,3.00494781706093,2.50265622553333,3.00873517532975,1.20221672662555,0.0208773900076595,3.61715175376809
"370","YBR199W",1.91602593975676,2.72431584494871,1.42185749598702,0.0140327674115931,3.87358890557653,2.29947107688372,2.74283994333712,1.19281341301073,0.0238915970797625,3.27169627415409,2.67359257162222,3.33622517221515,1.24784352246718,0.0667182463717969,4.16308697064061
"371","YBR200W",0.442672114432432,1.53762331972013,3.4735039086245,0.130628829599799,5.34094061104004,0.350222552697674,0.959847445280242,2.74067857105941,-0.124787371647574,2.63063332476568,1.21354915986667,2.38055766756215,1.96164914145192,0.0215215818595755,4.66981890475008
"372","YBR201W",0.678902457702703,1.74761733216086,2.57418029988361,0.00381157127470333,4.49868210818365,0.87154481227907,2.09580877877968,2.40470570101747,0.116920431132499,5.03980331857396,1.08694227177778,2.39554231019875,2.20392781879819,0.0680650529474391,5.27960233855511
"373","YBR202W",1.812562223,2.63669259841534,1.45467701188835,0.00194688224059558,3.83553611033096,0.862579250441861,1.86028913190021,2.15665880085484,-0.00842056814098346,4.01200892844719,0.967643509222222,2.04744650678285,2.1159099268165,-0.0255078858504091,4.33221238832759
"374","YBR203W",0.552242901486486,1.6770908489859,3.03687171799154,0.0960141329922757,5.09310976778769,1.062150242,2.40281228269812,2.26221506872106,0.159760396526621,5.43567815322774,3.38329566693333,3.44465823027373,1.01813692014568,0.0805766397338574,3.50713372152536
"375","YBR204C",0.182404558297297,0.777220935381075,NA,NA,NA,0.920266643511628,1.86593447618252,2.02760198833497,-0.0083391061442768,3.78337245401045,1.1766719316,2.3584637222262,2.00435113551084,0.0314781802570815,4.72718943970521
"376","YBR205W",1.28331786005405,2.58275114354021,2.01255762421277,0.104941401125319,5.19793550537611,2.01894345651163,2.68184888351162,1.32834274028921,0.0326376050233122,3.56241449496539,2.11987498155556,2.94651087069787,1.38994558468525,0.0269602031183409,4.0954897749536
"377","YBR206W",0.971337910918919,1.31423368401514,1.35301388861867,-0.385679981367326,1.77817642736296,0.877450142558139,1.20503757461567,1.37334022318633,-0.375327011075386,1.6549265716706,0.925613685088889,1.40153045533805,1.51416349813741,-0.332112532212819,2.12214625700079
"378","YBR207W",1.937630524,2.95814090188501,1.52667955280674,0.0678575382176284,4.51613322922912,2.507242753,2.71068668972826,1.08114249666684,0.0179898687907598,2.93063857541439,2.65208914024444,3.41379855536537,1.2872110908952,0.0955699442963458,4.39427936254833
"379","YBR208C",0.401379419891892,1.31945684530649,3.28730567616514,0.0485488308335658,4.33745797703096,1.46372158225581,2.27469916052757,1.55405180063132,0.00446769119215829,3.53500032631242,1.53820686393333,2.68216348402669,1.74369491315892,0.0245619174605772,4.67687482335795
"380","YBR209W",0.209908219675676,0.891925052123714,NA,NA,NA,0.469553462395349,1.03813705363101,2.2109027762997,-0.208829470781212,2.29522009405239,0.606256803222222,1.41282860974977,2.33041279246791,-0.122166526354489,3.29247386572551
"381","YBR210W",0.582295816864865,1.54632620566008,2.6555681165385,-0.0495275197127858,4.10637456951886,0.821250577697674,2.03767404041836,2.48118430081457,0.0863131634724817,5.05584483926344,0.676783258711111,1.91130495630415,2.82410200267676,0.0700885930583728,5.39772015482457
"382","YBR211C",0.639575937054054,1.79295797560422,2.80335433484685,0.0634168504175955,5.02629651310834,0.300335063674419,1.08668110007214,3.61822920966086,0.105245623759004,3.9318612978674,0.658772875377778,1.94088231743513,2.94620860994333,0.0787656780563429,5.71824419451416
"383","YBR212W",1.01640523662162,2.22354972070689,2.18766063041709,0.0562598727208453,4.86437218376539,2.1190089837907,2.54178164804419,1.19951433310924,-0.0116691911192033,3.04890351846303,2.62727601406667,3.00105966845778,1.14227041711257,-0.0201974492784809,3.42802167926898
"384","YBR213W",0.279504093405405,1.22185721681994,NA,NA,NA,0.38077402872093,1.07699756084591,2.8284428023195,-0.0737590527848994,3.04622599909028,0.0990221709333333,0.664260916459611,NA,NA,NA
"385","YBR214W",0.665785288405405,2.0649740685094,3.10156157618793,0.151548141410199,6.40464422671322,1.46175441225581,2.67341545799182,1.82890876577971,0.141453101131833,4.88943296569221,3.59586328824444,3.36301044642566,0.935244245080167,0.0443649221587402,3.14523616616408
"386","YBR215W",1.18823722624324,2.20233344412075,1.85344592433255,0,4.08190594602688,0.875214783953489,1.5392881165061,1.75875470196342,-0.152755993429462,2.70723021258152,1.47906129002222,2.2998887021741,1.55496511043132,-0.0979750444066111,3.57624668975589
"387","YBR216C",1.02394948424324,2.3458628352113,2.29099469388866,0.0971582024597792,5.3743593080597,0.743164316930233,1.9794011701829,2.66347714104352,0.110246998102708,5.27208976973695,1.2859422538,2.30083296763415,1.78921950875719,-0.0206949874716351,4.11669523208273
"388","YBR217W",0.794285381243243,1.70741875395727,2.14962882897928,-0.0758038440324372,3.67031657664642,0.506994714302326,1.45587413161195,2.87157654812118,0.0339796674937883,4.18065401335317,0.544175356444444,1.62004067084948,2.97705629566647,0.0315828007256621,4.82295227838816
"389","YBR218C",4.3048762865946,3.41786936639187,0.793952982350533,0.152056723290014,2.71362757673135,4.093407762,3.19100993184078,0.7795485124799,0.126238901273813,2.48754704567507,3.80942728973333,3.58771490400662,0.941799024140915,0.101300933621715,3.37890639548925
"390","YBR219C",0.778494895864865,1.34899845534777,1.73282890165787,-0.258340657767557,2.33758351171845,0.429308574604651,0.931482515015999,2.16972725474631,-0.274016351116692,2.02106300014985,0.358260511533333,0.967494102771378,2.70053235460018,-0.116238931289947,2.61274912741898
"391","YBR220C",0.221525279783784,1.26805438885625,NA,NA,NA,0.744918631302325,1.98740863023112,2.66795398412385,0.111264969117439,5.30231477310724,0.656867410711111,1.76176988471929,2.68207838597447,-0.00281837801188967,4.72520492886633
"392","YBR221C",3.65420476408108,3.01019630261304,0.82376234966406,0.0119283452172746,2.47968637919058,4.18718218993023,2.71727424692681,0.648950564764435,-0.0154360438526088,1.76337665716301,4.84855504028889,2.98652921997102,0.615962734289818,-0.00357676262591122,1.83959070436979
"393","YBR222C",1.67471300678378,2.76632985901216,1.65182323646293,0.0649594009989626,4.5694879408375,3.01997006402326,2.86924943001865,0.950092010579796,0.0264827711343239,2.72605095982135,4.63454957568889,3.45897223249992,0.746344855311161,0.096237789394937,2.58158613039048
"394","YBR223C",0.159804746027027,0.831681203467446,NA,NA,NA,0.352518110418605,1.16804785610239,3.31344070440911,0.0385025382372441,3.87025731110746,0.581584345888889,1.68763159922446,2.90178305374622,0.044534780710087,4.89714077559617
"395","YBR224W",0.316820281594595,1.0105341434988,3.18961317253004,0.0114207824980691,3.22321301539512,0.0542574413255814,0.355789835978423,NA,NA,NA,0.2310383272,0.792711301812276,3.43108137692695,0.0405097893275563,2.71985698492762
"396","YBR225W",0.841894653648649,2.33502774751412,2.77353910895437,0.163964601273582,6.47629077822405,0.721838746976744,1.69793073914416,2.35222997692428,0,3.9939235833561,1.51199744995556,2.56537656485505,1.69668048377361,-0.00395389298534332,4.35262435111974
"397","YBR226C",0.0394968673783784,0.240250064953358,NA,NA,NA,0.44793968172093,1.33239457883495,2.97449552519225,0.0250416293278898,3.96320171253496,0.702619799822222,1.54952784980068,2.20535750656719,-0.140755596568013,3.41726287519285
"398","YBR227C",0.939878747783784,2.06452117040254,2.19658245839758,0.0153739442759043,4.53489098789665,1.08344711774419,1.90762211831514,1.76069702625352,-0.0467979577390198,3.35874459093291,0.906237281133333,2.10640391575872,2.32434039032743,0.0401413809898754,4.89599969974186
"399","YBR228W",0.356290072864865,1.39880043577944,3.92601574478888,0.191848823966415,5.49171253468762,0.357851329093023,1.06788637142658,2.98416209360784,-0.045834844220417,3.18674602989164,0.632763222111111,1.68301397532332,2.6597847607328,-0.00724994584813543,4.4764549236653
"400","YBR229C",1.84421315943243,2.50369419648916,1.35759480062472,-0.0495743708260775,3.39900222350798,2.19308998618605,2.946364231722,1.34347621405447,0.0999117733277287,3.95837026325937,1.31028380535556,2.29982923939221,1.75521458022458,-0.0304101044742536,4.03669381300802
"401","YBR230C",1.37906068110811,2.339608024716,1.69652289907654,0,3.96919858879392,2.00582890518605,2.26916669887498,1.13128626923666,-0.11119888374863,2.56707712904635,4.47459492093333,3.12852634826088,0.69917532280404,-0.0155074235550495,2.18738841944624
"402","YBR231C",0.636292806351351,1.73526157055303,2.72714315364245,0.0266096738162473,4.73230671191252,0.501451929255814,1.47062639322551,2.93273653450294,0.0522849706770795,4.31295975201673,0.922264717244444,2.05454292255128,2.22771497611864,0.00326117179879826,4.57693603764605
"403","YBR233W",0.751699282,1.89032172728478,2.51473131949164,0.0482342199862981,4.75365125151857,0.689048016139535,1.63825427034726,2.37756184180857,0,3.89505084035758,0.952832875377778,2.33557724666354,2.4511929709998,0.0859070004077698,5.72495053024874
"404","YBR234C",4.31510242462162,3.26762614238078,0.757253437076249,0.110949660914634,2.47442112739805,4.41094224588372,2.87442419187146,0.651657634954043,0.0363451978519691,1.87314047072964,4.91016474571111,3.39639993179536,0.691707938060941,0.100736643031634,2.34931679365249
"405","YBR235W",1.41471460786487,2.61080331929137,1.84546289744734,0.0638139622418026,4.81814065828458,1.90154623909302,2.81409967575829,1.47990073441523,0.116911572155728,4.16458817687236,1.9722934276,3.19790198695517,1.62141289029521,0.111597171519184,5.18511950354978
"406","YBR236C",0.901003181675676,2.15172363900264,2.38814210955492,0.0615621666661499,5.13862183042695,1.37823902976744,2.30123197334495,1.669690034633,0.018864652749416,3.84234409327288,2.72101542306667,3.24652563938947,1.19313018657224,0.0422197530095775,3.87352774183631
"407","YBR237W",0.70124639927027,1.57059682644493,2.23972176980776,-0.119249479797203,3.51769990377969,0.689865284488372,1.58073118028319,2.29136211928032,-0.0352309526528807,3.62202754726618,1.08637169417778,2.1623104295611,1.99039651083476,-0.0208917337919736,4.30385513434002
"408","YBR238C",0.572146673621622,1.77105557809171,3.09545726602084,0.0958900491621415,5.48222685773072,0.937012087930232,1.9424663213773,2.07304296966757,-0.000272985114070479,4.02681615134722,0.540458518155556,1.66389556772541,3.07867396262687,0.0560898271143973,5.12259196088649
"409","YBR239C",1.1703532647027,2.0782845638981,1.77577542318049,-0.0566374366594158,3.69056665094563,1.17492198151163,2.25896794927674,1.92265357600204,0.0521295258910216,4.34321280575093,1.17673837817778,2.20416703007005,1.87311561426532,-0.0273402643340313,4.12865968047304
"410","YBR240C",0.283598454324324,1.21211745616728,NA,NA,NA,0.235101819093023,0.996531446240652,NA,NA,NA,0.973885730511111,2.40686158960511,2.47140040581758,0.117213346586001,5.9483187092968
"411","YBR241C",0.619655501567568,1.78353419984031,2.87826735230855,0.0553715834408557,5.13348825912613,0.971972170837209,2.0501770087523,2.10929599659872,0.0245716835240914,4.32443015687997,1.55569604406667,2.98121510121976,1.91632235139373,0.126442859636675,5.71296913277995
"412","YBR242W",0.726972984810811,1.70680291690433,2.34782165577791,-0.0500268510679025,4.00726885045289,1.5590235374186,2.36788006928596,1.51882252734083,-0.0100443570936941,3.59638959127287,0.666992475088889,1.80200151350713,2.7016819241731,0.0179142787116998,4.86843491637477
"413","YBR243C",2.44307901332432,2.84430622883771,1.16423014291602,-0.00208108493633533,3.31142704729666,2.85472675265116,2.95979002648142,1.03680326803001,0.0690539100316948,3.06871997213856,1.75769707377778,2.90871082864222,1.65484193609687,0.0609933684407055,4.81345665921621
"414","YBR244W",2.84408913318919,2.60610078121752,0.916321767417747,-0.076225281081957,2.38802687391401,3.61350156339535,2.62749310456266,0.727132134431344,-0.0620006095494547,1.91053466932428,4.09513918622222,2.9419903248385,0.718410337489039,-0.0485486321914987,2.11355626215671
"415","YBR245C",3.30056304527027,2.64631013017198,0.801775361923222,-0.0980292801326377,2.12174626237973,3.29723908,2.51158036388754,0.761722247901882,-0.0865253094066367,1.91312664056664,2.40200697311111,2.9376365500207,1.22299251538635,-0.0211443481181888,3.59270751360068
"416","YBR246W",2.51955944002703,3.35621896278908,1.33206580065961,0.124669114476277,4.4707044998566,2.78652172583721,2.90822794021481,1.04367675057012,0.0509681441990045,3.03524988656061,1.35381627526667,2.35039286309087,1.73612395273347,-0.0391048611268935,4.08057334794585
"417","YBR247C",2.90305528186486,2.83373929399456,0.976123090626859,-0.00644012850381296,2.76607835768474,1.59722307281395,2.42568124484116,1.51868657930645,-0.00210335482653551,3.68384955221562,0.918587902777778,2.27445917028826,2.47603867132407,0.0949785869669283,5.6316488619814
"418","YBR248C",2.06298001705405,2.90017111624642,1.40581638807529,0.054321080842937,4.07710808344181,2.96366337334884,2.929915732095,0.988612862865155,0.0405941774377099,2.89655237986009,1.83530230573333,2.8837007590435,1.57124019843219,0.0326318399019525,4.53098655285857
"419","YBR249C",5.30082550537838,2.73591802711834,0.516130558220111,0.0801135571538332,1.41209089858106,4.66517192590698,2.69302649365041,0.577262003720656,0.00382542123550184,1.55458186979745,4.47754130451111,3.28055308089467,0.732668412816096,0.0251353300773356,2.40355761893805
"420","YBR250W",0.104377396081081,0.634902913892096,NA,NA,NA,0.196763803976744,0.736643567652427,3.74379612898464,0.0837666427343522,2.75784333701859,0.219297850044444,1.04810287969687,NA,NA,NA
"421","YBR251W",0.217910682567568,0.840485141369038,NA,NA,NA,1.52763042060465,2.33930310969747,1.53132791684755,0,3.58224015784802,2.07239669451111,2.86125677774071,1.38065110088187,0.00288632143642098,3.95039732009341
"422","YBR252W",2.9725995452973,2.53827921444895,0.853892081920201,-0.106262500723456,2.16741652292059,2.60660394888372,2.40729284783798,0.923536101013314,-0.0998832458161305,2.22322185068953,2.53757637833333,3.06718029816112,1.20870462239077,0.0241977299136088,3.70731500409323
"423","YBR253W",1.57248654524324,2.06483353578444,1.31310092415769,-0.176530802793117,2.71133482407035,1.71200621995349,1.85604726367685,1.08413581799211,-0.236075820918772,2.01220731843831,1.66004625577778,2.1753968196326,1.31044349641533,-0.166387220785562,2.85073461441013
"424","YBR254C",0.842009538945946,1.79585512128289,2.1328203995539,-0.0630946159381132,3.83023643731549,1.63402138523256,2.30911358354478,1.4131477130063,-0.0593272867015765,3.26311857965808,0.795426913733333,1.89037684614753,2.37655630392873,-0.0222312663013944,4.49258701051282
"425","YBR255W",1.45013742521622,2.68018435020115,1.848227832477,0.0838579491834033,4.95359131221105,2.20176492088372,2.90230007894054,1.31816982431333,0.092847464814426,3.8257243851616,1.72071615275556,2.53787063419145,1.47489208497712,-0.0458021690525132,3.74308531106483
"426","YBR256C",4.06114295640541,3.12368563898336,0.769164166963528,0.0391658869715042,2.40262706236458,4.45613964395349,2.88335597002255,0.647052426630067,0.0457190126017908,1.86568247724138,5.82686241037778,3.3750462277826,0.57922188479542,0.165162658584404,1.95490063732791
"427","YBR257W",1.18911806456757,1.85220989370595,1.55763329891008,-0.159355633952135,2.8850638070071,0.986785880837209,2.13011649331998,2.15864103316187,0.0477955990541892,4.59815686789538,0.5053465648,1.48368329823391,2.93597186877307,-0.018034046889653,4.35605242578319
"428","YBR258C",0.43235676827027,1.16485540990852,2.6941995486014,-0.090047236144921,3.13835291956144,0.585313958465116,1.41105213064514,2.41076111416407,-0.0710301361768932,3.40170960661767,0.6642665248,1.73052727767072,2.60517008318574,-0.0252707681325175,4.50831789192461
"429","YBR259W",0.247059626702703,1.17320893713438,NA,NA,NA,0.988858654813954,2.11667407376107,2.14052237239033,0.0404742853578327,4.53078820994415,0.290552380866667,1.13096007422262,NA,NA,NA
"430","YBR260C",1.34773536878378,2.25565356148824,1.67366206581324,-0.0273879807798713,3.7752017994794,1.34168164783721,2.21106112213998,1.64797746596908,-0.01626443398031,3.64377890516699,1.68387257868889,2.81828905345055,1.67369496309807,0.0411644780878427,4.71695619331461
"431","YBR261C",1.27445503775676,2.08778077869521,1.63817531167678,-0.0790401364284778,3.42015092785181,1.62171475813953,2.63098960216717,1.62235040962783,0.0737646234789454,4.26838705880248,1.44459044268889,2.4725174554876,1.71156985566469,-0.0130837163407829,4.23188634441733
"432","YBR262C",1.52146325181081,2.14098864731654,1.40719050872138,-0.138688495878486,3.01277890378406,2.54834362388372,2.29271718245254,0.899689178870784,-0.128797543530248,2.06273283926367,2.74003100348889,2.52004572037379,0.919714308766947,-0.16119658489132,2.31772210777468
"433","YBR263W",4.31284787043243,2.7949440790113,0.648050699439825,-0.0243148781421665,1.81126546529847,3.76597077604651,2.57258024667839,0.683112110970511,-0.0833040407571642,1.75736072294951,3.92630864508889,3.29020668995568,0.837989823869589,0.0382992788795976,2.75715972461051
"434","YBR264C",1.23333392064865,2.36297891999475,1.91592794168183,0.0242414582798004,4.52729733842311,0.882194454372093,1.57046311833677,1.78017795345875,-0.141759442834285,2.7957038199832,1.04401793737778,2.22647776314135,2.13260489444608,0.0220390706801024,4.74819737505059
"435","YBR265W",2.41720792927027,2.73643017534161,1.1320623857823,-0.031860221422729,3.09780967282391,2.4013653905814,2.80060608884636,1.16625570595415,0.0141770138195934,3.26622283124699,0.892691943,2.15551385472769,2.4146222799814,0.0599743947879051,5.20475177843407
"436","YBR267W",2.62065511156757,2.48899811386779,0.94976179920866,-0.129097585526695,2.36395532685403,1.09195776437209,1.82293104483039,1.66941534215714,-0.0930384183754479,3.0432290539344,0.756193209288889,1.64454515397484,2.17476847685704,-0.110903536322966,3.57650495963248
"437","YBR268W",2.4660258877027,2.45539449265149,0.995688855050456,-0.124841795965434,2.44480893108536,2.21351481567442,2.20389680313761,0.995654868687257,-0.150877622674911,2.19432058212825,2.97615198648889,2.67492681988597,0.898787035080728,-0.126807751753027,2.40418954550323
"438","YBR269C",0.540761409135135,1.50138283157986,2.77642377251197,0.00345787394896702,4.16847498523966,1.37542303369767,2.30323167244465,1.6745623826385,0.0127678116119891,3.85690511717737,1.87735998015556,2.554374321523,1.36062041831282,-0.0691435244900239,3.47553385787814
"439","YBR270C",0.427718682567568,1.66379205158662,NA,NA,NA,0.326360808023256,1.18798021829284,3.64008235390872,0.129979758700403,4.3243458294004,0.768282543044444,1.70764326663675,2.22267612624639,-0.0873994915860634,3.79553792089891
"440","YBR271W",2.09427170532432,2.8878902620596,1.37894727542641,0.0653646318097162,3.98224840859755,1.06082688874419,2.27665025668187,2.14610911623572,0.113996213397443,4.88593987034536,0.491882940111111,1.73129084305754,3.51972126267778,0.121982541346984,6.09366119218895
"441","YBR272C",0.258433669135135,1.15898130830523,NA,NA,NA,0.973027776023256,2.03794335659441,2.09443492448226,0.0172249881815921,4.26833974016794,0.496854673466667,1.53800756042676,3.09548776042647,0.0144757797619292,4.76088357874441
"442","YBR273C",0.915828943540541,2.2251673638146,2.42967573749333,0.100089178406608,5.40643515572233,1.83817827018605,2.49429273319072,1.35693734043449,-0.00375115211914712,3.38459894764088,1.67504987431111,2.77426168078718,1.65622631500936,0.0348580493753666,4.59480520044183
"443","YBR274W",0.86087567054054,2.04337762899045,2.37360364442338,0.0536522466251101,4.85016858710492,0.828529316046512,1.8545980334947,2.23842174027622,0.000413481739434896,4.15137255764805,0.948543338622222,2.38821506621545,2.51777116445136,0.105806176315428,6.01297902822555
"444","YBR275C",1.4384975032973,2.44848412297467,1.70211218119066,0.0029204915632437,4.16759465116711,2.40066109948837,2.99063678889711,1.2457555085699,0.0707486120490696,3.72560225390038,1.35124625664444,2.54348838613652,1.88232779453005,0.0359771070327998,4.78767888428915
"445","YBR276C",2.39051122605405,3.3442968172561,1.39898812471859,0.148753083240043,4.67863153287545,2.36994300788372,2.82732021766165,1.1929908053723,0.0331571725373095,3.37296702351356,2.2325849168,3.09904856735116,1.3880988552915,0.033902702097407,4.30178576883292
"446","YBR278W",0.875167852054054,1.94898859907861,2.2269883365851,-0.00634392388113325,4.3403748782854,1.20790109516279,2.05299165303509,1.69963555895146,-0.0414353181646004,3.48933761572898,1.38320818735556,2.26568349110717,1.63799167169386,-0.0751025255631074,3.71117068912782
"447","YBR279W",1.99687086462162,2.88473124338056,1.44462583659719,0.0434805128658011,4.16735728582668,2.42579937581395,2.84357843142101,1.17222325134241,0.0415166062277145,3.33330875432748,2.56989169442222,3.10034047191622,1.20640900106619,0.0270222747033556,3.74027865168954
"448","YBR280C",0.181923500891892,1.10659745460587,NA,NA,NA,0.322979936837209,1.17526937718205,3.6388309090989,0.117528544301881,4.27660653620745,1.65106861713333,2.78549501162419,1.68708615906013,0.0575336540788644,4.6993700802422
"449","YBR281C",1.78536253981081,2.79783759063291,1.56709773407108,0.0632634305534555,4.38448494857973,2.03005155251163,2.59715823821338,1.27935580502875,0.00663446715014471,3.32268946863653,1.03103636051111,2.12593836790926,2.06194315674316,-0.00493772097901501,4.38356406936823
"450","YBR282W",1.26912909797297,2.00483527043897,1.57969372354716,-0.116664080690956,3.1670256934584,1.10245792367442,1.85558026879614,1.68313023921277,-0.0965897841058476,3.12318326169734,1.60949422517778,2.31184076263983,1.43637717145862,-0.087531717484973,3.32067529550333
"451","YBR283C",5.29416214381081,2.45486091641328,0.463692053573229,-0.0247686096906264,1.13829949956833,4.95430066588372,2.73596950475027,0.552241313005222,0.0711896840681546,1.51091539164554,3.55086246455555,3.25683471021856,0.917195397661284,0.0249923999527342,2.98715380715599
"452","YBR284W",0.289996186756757,1.07878318568995,NA,NA,NA,0.537537298581395,1.51696992581965,2.82207379808445,0.0252856432805758,4.28100108013775,1.20054152124444,2.70090426661305,2.2497383212647,0.132297241289025,6.07632783066671
"453","YBR285W",0.0259444169459459,0.157813727269234,NA,NA,NA,0.155410734348837,0.715352640430474,NA,NA,NA,0.537007289755556,1.53931523901366,2.86646991275361,-0.00981954728048318,4.41240081887579
"454","YBR286W",4.83335603137838,2.7861934826736,0.576451116902106,0.0256267344530565,1.60610434499257,4.80102054646512,2.80255375732095,0.58374125463479,0.0394506900253756,1.63596624647998,4.92266799862222,2.82916390275576,0.574721655725635,-0.0601937526967231,1.62598176251099
"455","YBR287W",1.90998586094595,2.53062886825145,1.32494638834558,-0.0472827651070098,3.35294757923282,2.040146576,2.72106656509429,1.33376032737282,0.0437020184554631,3.62925063266339,2.27366777497778,2.71209498752692,1.1928281771744,-0.0774785206833193,3.23506332029558
"456","YBR288C",1.65294679508108,2.61336699669089,1.5810351576154,0.0170976934122863,4.13182510152008,1.39974945483721,2.53263293639922,1.80934732830009,0.094721348931062,4.58241263703875,1.40579888744444,2.45828123876575,1.74867206164502,-0.00794076998114046,4.29872772189577
"457","YBR289W",0.831824205540541,1.96990889087762,2.36817933134985,0.00925885071415689,4.66509752001868,1.35317109537209,2.32723942793391,1.71984122029592,0.0308418486415672,4.00248229765863,1.17454816255556,2.62128086091802,2.23173552561242,0.121657805469459,5.85000561991864
"458","YBR290W",1.65884144048649,2.31758152504209,1.39710852916866,-0.0876824554193638,3.23791291568,1.15846038544186,1.95026333221867,1.68349591986678,-0.0583993802258935,3.28326036245593,2.38299488893333,2.79473480462685,1.17278254250802,-0.0676873875420429,3.27761618980594
"459","YBR291C",1.45188361651351,2.73544125216211,1.88406372318663,0.0978696851280541,5.15374563010684,1.16438982713953,2.16552605907646,1.85979472561722,0.0228382590119057,4.02743394285704,1.50645849531111,2.47527391589609,1.64310794064386,-0.0318218327646634,4.0671422264775
"460","YBR292C",0.235340425540541,1.00341085010995,NA,NA,NA,0.227770893,0.898996056276686,NA,NA,NA,0.281441373222222,1.25607372679207,NA,NA,NA
"461","YBR293W",2.10041770102703,3.43182184108652,1.63387589021388,0.2127074382285,5.60717096566067,2.08790923537209,3.11589452644941,1.49235152259582,0.170661541311494,4.65000994079475,3.30378401786667,3.70578677009466,1.12167948935342,0.117269706803901,4.15670501193243
"462","YBR294W",0,0,NA,NA,NA,0.190050315139535,0.878923718787414,NA,NA,NA,1.03372510733333,2.57062688580703,2.48676061708358,0.159722376733356,6.39253370084114
"463","YBR295W",0.479139761567568,1.68278582935558,NA,NA,NA,0.991310986627907,2.58016065551911,2.60277621283702,0.212277677037557,6.71558077948311,1.52397076462222,2.6442226641543,1.73508752630814,0.0199383153149134,4.5879577613554
"464","YBR296C",0.276388474378378,1.21750337983281,NA,NA,NA,0.065720501,0.430958145093828,NA,NA,NA,0,0,NA,NA,NA
"465","YBR297W",0.189204998810811,1.01644059509567,NA,NA,NA,0.310470190697674,1.16691037790599,3.75852630258563,0.139707039637387,4.38586334811979,0.921060670088889,2.19574958941714,2.38393589122118,0.0617065623221501,5.23452625434569
"466","YBR298C",0.632805567378378,1.54147804937589,2.43594261624785,-0.0679370987582929,3.75495207248533,0.245060051046512,0.689242519933672,2.81254540260769,-0.147590650875999,1.93852588072119,1.06148035364444,2.03333746033911,1.91556768183032,-0.0727469637662223,3.89499552528054
"467","YBR299W",0.174623898162162,0.962382211900222,NA,NA,NA,0.258811085325581,0.733229274008224,2.83306749819402,-0.136986014895557,2.0772880249171,0.445729897755556,1.47914718562034,3.31848321835374,0.0330654580890024,4.90852511295627
"468","YBR300C",0.381169341324324,1.30457551971958,NA,NA,NA,0.0947119725116279,0.43510833924224,NA,NA,NA,0.303572256133333,1.08306459947133,3.56773248407666,0.112247495600809,3.86408475388735
"469","YBR301W",0.38941469,1.09937647609423,2.82315101182812,-0.0883196082682913,3.10370581086546,0.310649964348837,0.822749076956279,2.64847632827149,-0.16035014229986,2.17903145442593,0.650483025444444,1.30139360294326,2.00065728395307,-0.255479355677932,2.60364259101837
"470","YBR302C",0.055208586027027,0.23518183524221,NA,NA,NA,0.184987487744186,0.579545875303509,3.13289229650465,-0.063985823251939,1.81565480820941,0.441618044155556,0.901798274552865,2.04203221876327,-0.388688613376322,1.84150113146207
"471","YCL001W",1.86335061745946,2.30656512510221,1.23785888897659,-0.11847735978914,2.85520214311118,2.1677301137907,2.51301109871089,1.15928227537348,-0.0296324918161295,2.91328922455238,2.09064372588889,2.57947032800413,1.23381631028855,-0.0843331657843795,3.18259256259684
"472","YCL002C",0.822590831351351,2.09317522236128,2.54461287748931,0.0624142685073747,5.32632062566206,1.1060220094186,2.32023164748812,2.09781688585726,0.0987439388965203,4.86742112920098,1.2410411556,2.55211808192778,2.05643307670479,0.0716498515923087,5.24826003933268
"473","YCL004W",1.34148012532432,2.48697942963802,1.85390702604465,0.0426575895373233,4.61062863823444,0.998490929302326,1.71833479282141,1.72093180057435,-0.134967690478915,2.95713698899969,1.396482081,2.62449829548164,1.8793641044089,0.0553570767517699,4.93238788861052
"474","YCL005W",1.00811689583784,2.27874381022888,2.26039640803266,0.0813491340261892,5.15086432346802,1.80256006727907,2.62269244463325,1.45498199601867,0.0554552002317766,3.81597028803559,1.54308901946667,2.78209994266422,1.8029419609413,0.0535844091505658,5.01596472616172
"475","YCL008C",2.85655289167568,3.65924483282958,1.28100020254939,0.216517786586251,4.68749337203248,3.07986227025581,3.65060839175194,1.18531546913905,0.243613401999387,4.32712259851243,2.88331092068889,3.55417003755947,1.23266971038638,0.113887611411772,4.3811177508624
"476","YCL009C",5.66664588962162,2.93886185818686,0.518624582412913,0.175732376562724,1.5241660039714,5.73002374967442,2.64995952647397,0.462469204708714,0.114402689091548,1.2255246747187,5.31276971322222,3.13031883562248,0.58920657295419,0.0681457518946186,1.84440443339108
